vid,start,end,text
GAZpNGwjcwM,352340,359069,entonces como me metí a bañar chicas  visitar las verdades muy bien sin ser  siempre camino me baño que no les
GAZpNGwjcwM,359069,366780,transmito yo estoy aquí en el cuarto con  mi música de hecho el también audífono  táctica yo tengo unos audífonos hay
GAZpNGwjcwM,366780,372449,tienen un pelo bueno tengo estos  audífonos chicas este que cuando ves me
GAZpNGwjcwM,372449,377460,maquillo o me quiero concentrar típico  de las mujeres que hacen nos  concentramos si ponemos música pongo mis
GAZpNGwjcwM,377460,383539,músicas y canto y me echas unos bailadas  realmente eso nosotros puedo grabar
GAZpNGwjcwM,383599,391830,y nombres  entonces pensé  entonces este siempre me pongo mis
GAZpNGwjcwM,391830,398130,audífonos y 'no mamá no chicas siempre  ando bailando a veces a gerona tu patria  de vergüenza porque yo no sé bailar a
GAZpNGwjcwM,398130,403430,veces intentó bailar como las mujeres  hablan de los vídeos  [Risas]
GAZpNGwjcwM,403430,408840,bueno yo te llevo tu lugar neta a donde  está pero es diferente dice así son los
GAZpNGwjcwM,408840,414540,hombres si chica lamentablemente si  somos hombres de celos o yo digo y como  eres que vos y yo le dije tan agusto tan
GAZpNGwjcwM,414540,420840,bonito que no la pasamos en la mañana  diferente entonces siempre chica siempre
GAZpNGwjcwM,420840,426810,tengo la manía de poner mis músicas y  poner canciones de reggaetón y querer  bailar esté acá como que yo bien
GAZpNGwjcwM,426810,432919,peleadora de un biopic y entonces este  pues andaba con estas ropas y acaso sea
GAZpNGwjcwM,432919,438110,este mi ropa interior iguales en los  chinos pues tienen así como una como
GAZpNGwjcwM,438110,444330,unas mariposas pegadas y luego que lo  sube cerrato  este voy a transmitir dejando así su
GAZpNGwjcwM,444330,450629,mensaje tal como me dijo eso se tardó  como otra hora y media yo creo en  transmitirles dijo de serín temprano
GAZpNGwjcwM,450629,455789,desde que me iba a meter a bañar  entonces apoya al camarón chance huelo
GAZpNGwjcwM,455789,464639,después sube y luego con él me ve que  estoy cambiada no vayas trabajar así  a ver si acá a ver cuando me dijo eso me
GAZpNGwjcwM,464639,470060,que hace güey  no sabías chicas de darle un a
GAZpNGwjcwM,470060,475090,hero for way como se le ocurre quiero  bajar en canciones
GAZpNGwjcwM,475090,480520,también o sea ustedes el
GAZpNGwjcwM,484990,490160,teléfono como que está poseído como que  algo está llegando a mi cuarto hoy todas
GAZpNGwjcwM,490160,496330,las semanas que evitaban que me lleven  negro a su casa así como que de un negro  y me hace y me lleve
GAZpNGwjcwM,496330,501440,quién sabe  experiencia no cayesen ojalá que sí vale
GAZpNGwjcwM,501440,506510,si todo pero dice mona tu lugar que no  entra cuando transmite quiero nomás
GAZpNGwjcwM,506510,512840,cuando tú sola a cabrón  y simón a la cámara que los espíritus
GAZpNGwjcwM,512840,519320,chocarreros chica si estás tú me tumbar   teléfono acá acá en youtube  destaca ya van dos veces que sé que hay
GAZpNGwjcwM,519320,524980,en youtube no han oído  mona qué piensas sobre que la otra
GAZpNGwjcwM,524980,530320,influencia yo le mando un mensaje a roth  para que la apoye a ella a cabrón los de
GAZpNGwjcwM,530320,535600,que otra influencia yo no sé de estas  broncas pero yo digo que tanto la
GAZpNGwjcwM,535600,541050,persona influencia no sé de quién se  refiere pues yo creo que tú es libre
GAZpNGwjcwM,541050,547050,es libre de hacer lo que quiera de  mandar el mensaje al igual los  seguidores andan estrellitas y no me
GAZpNGwjcwM,547050,553740,cuadra chicago así no voy a bajar arte  el cuerito no ustedes son libres de  mandar a que ustedes quieran y luego a
GAZpNGwjcwM,553740,559769,la persona a lo mejor la persona decir  ah cabrón que yo también los quiero pero  pues ya el que las más mayores y
GAZpNGwjcwM,559769,565860,decisión h que nos puede decir no más  tan hijos de la chingada debe de ser  exclusiva en su vida y no voy a dejarlo
GAZpNGwjcwM,565860,572570,el cuerito  entonces
GAZpNGwjcwM,572810,578279,hay  reglas y yo cuando sales conmigo no los
GAZpNGwjcwM,578279,585569,llames acá ya curero ya lista algo chica  a otro de servicio le puedo cajeros  dijeran y me sacas wey noticia que me
GAZpNGwjcwM,585569,593130,sacar hasta el cine o así de hecho que  saben que hasta elegirlos hasta media un  ganas ya de echar una cerveza y se enojó
GAZpNGwjcwM,593130,600959,porque  me conocen es crisol a la cerveza sirve  para armar las tristezas no da para más
GAZpNGwjcwM,600959,606630,veces eso no es cierto sino para estas  herramientas a chicas feliz o así regia  dijeron es que ni siquiera salimos ya
GAZpNGwjcwM,606630,612089,way dije yo por eso no la vivo con mi  mamá fíjese que esta semana chicas leche
GAZpNGwjcwM,612089,618540,dos veces a la leche gas a la camioneta  dos veces saben por qué porque no me
GAZpNGwjcwM,618540,624690,haciendo con una cada ratón porque la  burra que me aburro haber dicho que  asesina hemos estado aquí sólo que les
GAZpNGwjcwM,624690,631110,llegaron mira dices que no me  arreglo esto es igual cantidad  que no me arreglo y cuando me arreglo
GAZpNGwjcwM,631110,637490,piensas que es para qué con otra persona  y están aquí chicas desde la tarde
GAZpNGwjcwM,637490,646550,y luego como estaban aquí saben qué pasó  pues aprovecharon a cortarse el pelo  entonces aquí extranjeros su hermano uno
GAZpNGwjcwM,646550,654100,de esos trabajadores que trabajan las  botas y está un peluquero  este peluquero vino hasta funcionar
GAZpNGwjcwM,654100,659569,hasta domicilios chicas a cortar el pelo  a los 3  y
GAZpNGwjcwM,660350,667980,empezaron desde antes yo hasta me  aburrí y dijimos no va a bañar me bañé
GAZpNGwjcwM,667980,674579,chicas les voy a pintar los ojos y se  llena tu idiota lo que pega las bases de  este espíritu lo ponía músico lo pone
GAZpNGwjcwM,674579,680939,aquí estar peleando  32 horas después hasta cerrar la puerta  entonces después éste me dice que mi
GAZpNGwjcwM,680939,686370,pelo con mi secadora y la tan conectada  y los productos en mi cabello y después  de este de tanto tanto tiempo me decidí
GAZpNGwjcwM,686370,692149,por un gran peinado que mi peinado me  hizo solamente para hacer un partido a  mí también pero para atrás
GAZpNGwjcwM,692149,698519,dicen luego podrás mandar a mis 10 y  sería xabi también hay gente la chingada  y 7 en el mismo dispositivo en micro
GAZpNGwjcwM,698519,705420,salir  no tengo amigas y no tengo carbón si
GAZpNGwjcwM,705420,710940,tuviera amigas no chicas soy muy de alma  rosa saben que hubiera hecho más que
GAZpNGwjcwM,710940,717810,nueva le canta madre quería a no me tocó  salir bueno lo voy a arreglar voy como  mis caguamas pero ya no existe o no no
GAZpNGwjcwM,717810,724260,es que me caiga nada en la calle o que  ya bien permanece con los negros y que  estoy regrese embarazada y me salga un
GAZpNGwjcwM,724260,730480,hijito así que hay  y quién eres bueno entonces qué haría
GAZpNGwjcwM,730480,735730,cuando me invitó a salir y ya le marcó  por teléfono todas mis amigas habrá  amigas donde están hoy vamos a perder
GAZpNGwjcwM,735730,743910,bien recio todas todas juntas no vamos a  agarrar todos nuestros cuerpos ya  aparecer y tejeros hola mi preciosa
GAZpNGwjcwM,745010,752120,y ahora llega el día o la una y habita  un aspecto que se parece a ti
GAZpNGwjcwM,753649,759319,dijeron de verdad es el arroz vino al  empleado yo creo que nos dé la arroz
GAZpNGwjcwM,759319,764689,porque está lejos chica mismo que rock  band the road quisiera amar de conocerlo
GAZpNGwjcwM,764689,773079,conmigo no que manda su pene por  telegrama y llegar y transportar a la  pantalla metiera la boca pues no
GAZpNGwjcwM,773079,778389,pues no checando un mantillo no
GAZpNGwjcwM,779010,784170,oigan entonces por otras que  transportará si un negrito que ande por
GAZpNGwjcwM,784170,789019,ahí caminando tiene así como que sólo  por el mundo
GAZpNGwjcwM,793440,801440,se rompió un diente sí  con europeos este y arriba
GAZpNGwjcwM,801440,808040,hay allí una mosca mi cuarto chicas no  saben cómo odio las moscas porque las  moscas son ningunas no son cabo una
GAZpNGwjcwM,808040,813680,sábana kaká dice no lo sé los humanos si  la valoración se dijese que yo aquí
GAZpNGwjcwM,813680,820010,cuando lo dije ayer porque ser  extranjeros dirigentes de los fieles le  dije mira te yo vengo aquí a trabajar
GAZpNGwjcwM,820010,826880,bien dígitos siempre nos pensamos que yo  me arreglo algo para otra persona y  ahora hago por ti sino que yo me hubiera
GAZpNGwjcwM,826880,832970,ido con otra persona se vayan dije yo me  arreglo a veces por sentido yo misma  bien porque si chicas a veces me
GAZpNGwjcwM,832970,838630,descuidado un poquito y por ese tratado  y ahora otra vez y se les prometo estar  peinada y
GAZpNGwjcwM,838630,844460,si no ya no voy a transmitir entonces  este dije nador si quiera de verdad que
GAZpNGwjcwM,844460,851030,arreglar un poquito más  estoy muchacha imagínense que me quieran  el área todavía canción haya todo el  cuero allí aparte rayos x como mis
GAZpNGwjcwM,851030,856280,chicos parezcan este como se llaman  medias con un calco o sea con nada menos
GAZpNGwjcwM,856280,863210,que me quiera pintar porque si hay yo  conoce una viejita chicas pero ya bien  viejita y arrugada aguada lo que sí se
GAZpNGwjcwM,863210,869060,aguada y bien maquillada aleja de la  persona y que creen con sus mayores y
GAZpNGwjcwM,869060,877069,entonces como en mamis wii o sea les  vale madre que tengan el culito siguen  así bien chistosito y ellas son amigas
GAZpNGwjcwM,877069,882370,arregladas yo no digo que sea bueno pero  una regla
GAZpNGwjcwM,884420,890110,ya está bien arreglado así por las  chicas así que no me tengo que arreglar  entonces dijeron agujeros dulce es así
GAZpNGwjcwM,890110,897199,porque el otro de chicas me va a poner  un vestido y lo tengo hoy atrás a la  vuelta luego enseñar porque el consell
GAZpNGwjcwM,897199,903139,al pincha ropero con ese mes de abierto  entonces no había puesto un vestido  negro y cuando quiero no lo ve hay un
GAZpNGwjcwM,903139,909139,nexo muy apretado y jesús tiene que ver  nos vamos para allá a trabajar o sea la  casa y dónde va a ser negocio y que
GAZpNGwjcwM,909139,915860,tiene que los pues ella va a estar  ligada y quiero me dice yo trabajo este  diferente nos dice en cada lado de no
GAZpNGwjcwM,915860,921710, y yo también al igual que venimos  a trabajar dije tú te enfermas
GAZpNGwjcwM,921710,928410,así que me cayó bien gordo miren aquí en  las de youtube alcanzan a ver dónde está
GAZpNGwjcwM,928410,934050,la ropa colgada  cristino ahí donde esté este ventilador
GAZpNGwjcwM,934050,939750,esa ropa que está a la venta en ese tubo  ese es el vestido el otro de nuevo con  él y me enojé en que esto me lo quite
GAZpNGwjcwM,939750,947959,toda enojada madre siendo un poco  de la ropa que yo quiero al iniciarse  ahí ahí donde está el dinero
GAZpNGwjcwM,948700,956530,y al vivir esto no señora no frente o la  net fashion o la cliente que talavante
GAZpNGwjcwM,956530,964240,se ha dado no me acordé que dicen que  este dedo chicas el dedo índice es bien  poderoso y en poderoso que cuando tú le
GAZpNGwjcwM,964240,970000,hablas a un hijo para regañar lo que  hiciese el cabrón esto no sé qué tiene  este dedo que las justas a tus hijos es
GAZpNGwjcwM,970000,976000,es y haces que hagan lo que tú dices  sabe que traeré s de dos chicas no sé si
GAZpNGwjcwM,976000,981510,ustedes han dicho si no les acaban este  otro  al igual al esposo chicas al esposo
GAZpNGwjcwM,981510,987360,también con todos quiero apretamos  decirle mira francisco peregil lobilla  ascencio villaseñor heart en mendoza
GAZpNGwjcwM,987360,993180,jiménez a mí no me estás gritando así  pero con este dedo señora no cambia de
GAZpNGwjcwM,993180,1001030,dedos  porque también debe do y cambiar todos  querrán que me diga si hoy 15 teléfono
GAZpNGwjcwM,1001030,1007360, otra vez chica si bien como que  están en vista bien en un no sé quién
GAZpNGwjcwM,1007360,1015630,estoy viniendo a mi casa chicas tercera  vez que se caiga youtube y yo no estoy  moviendo no los estoy moviendo yo
GAZpNGwjcwM,1016100,1023500,dice para que quiero sin una que le   las caguamas  a quién habrá
GAZpNGwjcwM,1023500,1032089,en wii  no vea quién pero qué perro
GAZpNGwjcwM,1032089,1038750,que perón chicas y la verdad que muchos  de la verdad si le soy sincero a tres
GAZpNGwjcwM,1038750,1044900,como son las caribes aquí en león chicas  ahí existen diferentes tipos por ejemplo  está la new mix la mímica no está tan
GAZpNGwjcwM,1044900,1051169,pesada esa cabronada te la tomas y no  pues trancas normal pero tomate una
GAZpNGwjcwM,1051169,1057020, caribe en una chica de acá arriba  estable constituirá como un jugo  entonces lo te ves dijo ahí estoy me
GAZpNGwjcwM,1057020,1062320,quiero tomar uno porque siempre estoy  sola les voy a decir una cosa les va a  contar
GAZpNGwjcwM,1062320,1067870,son cosas íntimas pero sólo va a contar  la otra vez chicas jove ha durado no la
GAZpNGwjcwM,1067870,1074860,otra bella tiene tiempito pero había  durado y chicas mucho tiempo de no  meterme os como una semana o una
GAZpNGwjcwM,1074860,1080649,semana y media  entonces chicas yo tenía que ganar es  como toda mujer normalmente quiere decir
GAZpNGwjcwM,1080649,1086470,lo  que no pues sí sí me daban ganas  entonces quiero no me hacía caso yo que
GAZpNGwjcwM,1086470,1092169,yo como dijeron y ya saben 3 es un  típico del medio la cabeza modelo el  estómago entonces me quedé viejo chicas
GAZpNGwjcwM,1092169,1098710,y que le dedicó una canción pero antes  de dedicarse a la onda va lavando el  baño éste no conoces a canciones no se
GAZpNGwjcwM,1098710,1104590,ven sincera no la conocía ya saben  típico que pones una canción en youtube  y sigue no le cambias youtube te pone
GAZpNGwjcwM,1104590,1109990,canciones solo y a veces te terminan  gustando entonces chicas yo tenía  canciones acá como del perreo intenso
GAZpNGwjcwM,1109990,1115720,cuando después empiezan a empiezan  canciones de bandas y empieza una  canción de la arrolladora de la banda
GAZpNGwjcwM,1115720,1120970,limón pero así y la escucha chicas hay  casi querido llorar dice buena mejor que
GAZpNGwjcwM,1120970,1127059,nos invitó así las cavas a sus  seguidoras y no manchen imagines y  carnoso porque me da miedo tomar away
GAZpNGwjcwM,1127059,1134650,yo si no me tomara me tomo una chicas  porque tengo miedo que me hace que  mejora el riñón vaya a ser clara los  piezas otros panes
GAZpNGwjcwM,1134650,1144700,mala idea  no está mal que así entonces sabes
GAZpNGwjcwM,1144700,1150850,chicas medio como que como que  sentimiento nos decía ha ido de ocasión  como que como que la canción y se queda
GAZpNGwjcwM,1150850,1156400,te queda en tu vida y tomás que duele  así como que él no sé cómo que habla con  la ranita que va hablando
GAZpNGwjcwM,1156400,1162190,o sea te duele y estudios a cabo el  previsto y pasando ni por esa etapa en  mi vida entonces bueno pero yo sería así
GAZpNGwjcwM,1162190,1168040,entonces empieza la canción chicas y le  empecé a oír y en eso se cuenta me  inventé chicas no meramente es bien
GAZpNGwjcwM,1168040,1174970,perra poderosa tú di que te duele la  cabeza y el segundo es accidente duele  nieta no existe acción activa de la
GAZpNGwjcwM,1174970,1180820,planta me duele me duele me duele no es  dispuesto todo logro señor ayer porque  toda la panza se los juro y simone
GAZpNGwjcwM,1180820,1186220,tomando 30.000 que quién  a cabo
GAZpNGwjcwM,1186220,1193120,y simon a dónde vas a conseguir no es  cierto y no voy a hacerlo además las que
GAZpNGwjcwM,1193120,1199150,mañana regrese con  johnny depp o la mona que tal bueno
GAZpNGwjcwM,1199150,1206650,apuntó y metió negro dice una temeridad  negro y vas a ver qué caras de géneros
GAZpNGwjcwM,1206650,1213159,el trabajo que arranque que regrese sin  cabeza degollada así con todos los ojos
GAZpNGwjcwM,1213159,1218679,de afuera y no mamen y que éstos parezca  otra ya no sea mona jazz de otra persona
GAZpNGwjcwM,1218679,1224830,no lo chica está bien si no no no no ya  no chicas no me den esos consejos por
GAZpNGwjcwM,1224830,1231789,favor una cosa se está bajando ya me han  asumido a esta cabrones bueno entonces
GAZpNGwjcwM,1231789,1239110,dejen les digo este empiezo a escuchar  la canción y rápido la mente  empieza imaginarse la canción y que
GAZpNGwjcwM,1239110,1244270,creen empecé a imaginarme que la de la  canción era yo les voy a cantar la  canción bueno nosotros lo que está
GAZpNGwjcwM,1244270,1249779,buscando vincularon pero dice la canción  más o menos así
GAZpNGwjcwM,1250780,1257120,y entonces la canción me dices ya dejé
GAZpNGwjcwM,1257120,1259390,no creo
GAZpNGwjcwM,1266050,1272020,ella dice que me dice esa voz y que  aunque
GAZpNGwjcwM,1272020,1277270,la verdad que dice que me amas que de  eso no tenga duda pero que extrañas al
GAZpNGwjcwM,1277270,1282090,hombre que un día te enseña a besar se  agrave será igual
GAZpNGwjcwM,1282370,1288010,qué te hace falta y lo que te hace falta  que te diga que te quiero que te amo ya
GAZpNGwjcwM,1288010,1293580,sea igual que recorra con y con mis  manos o con mi lengua que es
GAZpNGwjcwM,1293580,1298600,no saber que es recordar cada rincón de  tu cuerpo que te desnudes con besos y
GAZpNGwjcwM,1298600,1307700,que lo haga cada noche no importa que  estés dormida en cualquier día  ahora lo que tiene que estar
GAZpNGwjcwM,1311370,1318330,ya allá  allá lo que dice que quieres sentirte
GAZpNGwjcwM,1318330,1325420,mía  abbas chica extraña es cada poro de mi  piel cambia nada
GAZpNGwjcwM,1325420,1331540,pollo las chicas mayores diciendo sí  cierto yo estudio cada poro de la piel  adejeros pero cuando chicas de pura
GAZpNGwjcwM,1331540,1337450,lonja pero el chiste que yo todavía  estoy extrañando al gobierno  cuando yo creyera que las escaleras
GAZpNGwjcwM,1337450,1343900,chicas que me somete ahora que no pues  es posible es en mi canción entonces yo  dije yo creo que a mí me haga suya no
GAZpNGwjcwM,1343900,1349210,hemos traído decretado que también arte  un negro bueno está bien entonces éste
GAZpNGwjcwM,1349210,1355120,me siento las estrellas y que la vuelvo  a repetir de que como que ese pedazo me  gustó a mí
GAZpNGwjcwM,1355120,1360990,dice mona mirarla más tarde no sabemos  cuál canción y
GAZpNGwjcwM,1360990,1366910,no saben cuál canción es el número  correcto de la letra es que siempre me
GAZpNGwjcwM,1366910,1374390,pasa eso cuando lo que decía la gente  enseñárselo se te olvida  12
GAZpNGwjcwM,1374650,1380010,[Risas]
GAZpNGwjcwM,1388440,1396610,yo  he  conseguido poner una canción dedicó ese
GAZpNGwjcwM,1396610,1403629,día llegó chicas y la repetía la repetía  antes no me reportaron equipo de repetir  canciones porque todo me reportan chicas
GAZpNGwjcwM,1403629,1409690,no ahorita les voy a decir pero decir  escucho me sino que hizo un comentario  que no me gustó y ahora yo lo voy a
GAZpNGwjcwM,1409690,1414789,reportar  una se llama confesión a él si esa es la
GAZpNGwjcwM,1414789,1419700,confesión del arroyo esa es una canción
GAZpNGwjcwM,1422309,1430419,entonces llega a que los eligen ya los  trazos de teddy yo digo una canción y  los giros que luego ya se la pongo ya me
GAZpNGwjcwM,1430419,1436690,enlace  y yo a ver hoy en la que hace falta que
GAZpNGwjcwM,1436690,1443220,la oiga  a ver pues ya chicas que la oie como que  lo luego le den el remordimiento haber
GAZpNGwjcwM,1443220,1449340,went quieres que esto haga más muy  urgido aventurar bien región yo no  bajaron los que nosotros todo
GAZpNGwjcwM,1449340,1455070,eso si así lo que tienes que hacer  conciencia y debe saber que es y ahora  todas las obras que a porque estaba
GAZpNGwjcwM,1455070,1461190,canción dice que como que era despierte  algo así no es como que te dormida y la  despierta siendo ser así como querían
GAZpNGwjcwM,1461190,1467070,región  entonces ya a chicas se la dediqué y
GAZpNGwjcwM,1467070,1473759,luego ya de lo que poner como que digo  ahora sí como que un éxito diario chicas  que puedo hacer así como cajero no le
GAZpNGwjcwM,1473759,1479850,gusta luego a ser bien sinceras y no sé  decirles ha pasado que a veces en las  relaciones a una persona le gusta más
GAZpNGwjcwM,1479850,1486510,que a la otra  dice hola hola saludos dice mona acera
GAZpNGwjcwM,1486510,1493549,ojos en blanco del arroyo adorar uno se  llama mi confesión o confesión algo así
GAZpNGwjcwM,1494330,1499610,dice compartimos los mismos gustos  bonitas y no podría más y chicas
GAZpNGwjcwM,1499610,1504710,confesión está bien bonita y bueno  llorar me gusta mucho esa canción por
GAZpNGwjcwM,1504710,1511250,ejemplo te me gustó mucho la de la ms  que se llama  se me olvidó
GAZpNGwjcwM,1511250,1517640,me cansé  ayesa de ladakh y de la ms no está si lo
GAZpNGwjcwM,1517640,1524230,pongo la camioneta y entre sí si casa  aquí no a poner es porque está por ese  mono reportar no puedo pagar a pagar  pestaña
GAZpNGwjcwM,1524230,1530390,y dicen una semana confesiones no os  demás mi confesión una estética bien
GAZpNGwjcwM,1530390,1537170,feas ya se nos está yendo pero le veo  muy  bueno ya existe que les digo que siempre
GAZpNGwjcwM,1537170,1542720,una relación es chicas siempre pasa que  a alguien le gusta más que a la otra  persona una persona es más seca una
GAZpNGwjcwM,1542720,1549650,persona es más activa una persona le  gusta más a otra no y ya que  lamentablemente quiero decirlo así pero  que usted digan cómo que geron andando
GAZpNGwjcwM,1549650,1555149,más pensando en eso no yo sí soy más así  chicas  este distrito
GAZpNGwjcwM,1555149,1561029,tristemente así dijeron me lo ha dicho  no sabes que tú piensas como que yo  estoy bien si piensa en eso no es
GAZpNGwjcwM,1561029,1566720,gracias como que nada no quiero no me  dan ganas siempre es 9
GAZpNGwjcwM,1567590,1574279,19 qué bueno pero ya visteis el vídeo no  noche acaso se sabe te gusta la canción
GAZpNGwjcwM,1574279,1581760,pero ni siquiera he visto pero si se  genera peor así ya bien  es que el chile atacado bienvenida a la
GAZpNGwjcwM,1581760,1589970,competencia  los varamientos pegar para ver parece  déjenme paro con cuidado
GAZpNGwjcwM,1594440,1603559,ayuda siempre  [Música]  las pestañas y ahora mismo
GAZpNGwjcwM,1608440,1613750,aguanten avance  ya
GAZpNGwjcwM,1614890,1620330,a reportarnos ponerte las pestañas no  hay vuelta que dicen de repente creen
GAZpNGwjcwM,1620330,1625760,que pasó hoy llegamos con las aguas de  la gente y por tanto vaya haciéndose sus
GAZpNGwjcwM,1625760,1632090,comentarios payasos pues venía uno de  los vecinos hay paseándose con sus  perritos traía creo tres perritos creo
GAZpNGwjcwM,1632090,1639320,al alcance a ver pues llegan dos chicas  con las aguas entonces quiero le dice a  su hermano y abuelo a su familiar y a su
GAZpNGwjcwM,1639320,1646580,otro trabajador oigan haga hagan de paro  de descargar la camioneta y meter las  botellas si entonces chicas yo me bajo
GAZpNGwjcwM,1646580,1652640,hoy cabrón y estaba bajando mi bolsa y  mis cositas de electrónica avioneta mi
GAZpNGwjcwM,1652640,1657890,teléfono y así cuando balde este  señor este señor es el señor perdón
GAZpNGwjcwM,1657890,1666030,combinando  y se le ocurre decir  porque tanta agua pues que se van a ir a
GAZpNGwjcwM,1666030,1672660,vivir al desierto  y entonces lo voltea a ver el señor si
GAZpNGwjcwM,1672660,1678990,ese inmenso así como con los perritos al  perrito te dije a ti  entonces como que se voltea y otra vez
GAZpNGwjcwM,1678990,1685920,vuelve a decir vuelve a decir con toda  esa agua luego porque no se queda sin  agua y deja a chingar que habrá querido
GAZpNGwjcwM,1685920,1692190,decir quién es el  que por todo esa agua que yo compré la  gente se va a quedar sin agua ahora
GAZpNGwjcwM,1692190,1697710,resulta que  pido de una chica yo no sé ni qué así lo
