vid,start,end,text
TUN2aaMgozM,99360,101520,coming and user got alex ferguson that
TUN2aaMgozM,101520,103840,one man he's a winner all the time but
TUN2aaMgozM,103840,105040,it never got that bad so when you're
TUN2aaMgozM,105040,106880,talking about the structure of the club
TUN2aaMgozM,106880,107840,i'm not saying the players are getting
TUN2aaMgozM,107840,109280,away with because we're very critical of
TUN2aaMgozM,109280,111360,them but that is still
TUN2aaMgozM,111360,112640,that kind of it doesn't matter the
TUN2aaMgozM,112640,114159,manager it doesn't matter who the owner
TUN2aaMgozM,114159,116159,is to those players to come to anfield
TUN2aaMgozM,116159,117600,tonight when you're actually still
TUN2aaMgozM,117600,119119,fighting for top four i never mind
TUN2aaMgozM,119119,120799,fighting for top four trying to stop
TUN2aaMgozM,120799,122479,liverpool winning four trophies if i
TUN2aaMgozM,122479,124240,ever went to old trafford that'd be as
TUN2aaMgozM,124240,125680,big as me getting in the top four we
TUN2aaMgozM,125680,126880,can't let he's been in the league you
TUN2aaMgozM,126880,128080,can't if you're in the champions league
TUN2aaMgozM,128080,129280,whatever it must be you mentioned
TUN2aaMgozM,129280,130959,characters jamie they haven't got them
TUN2aaMgozM,130959,132720,that's what i'm saying so forget the
TUN2aaMgozM,132720,134480,destruction at the top and the manager
TUN2aaMgozM,134480,136800,what about those as players as people
TUN2aaMgozM,136800,137840,that's why i mean i had on the
TUN2aaMgozM,137840,139200,unprofessional side in commentary
TUN2aaMgozM,139200,140640,tonight when i said that the kid to be
TUN2aaMgozM,140640,141760,fair i was proud of him because he's
TUN2aaMgozM,141760,143120,going around to be fair trying to talk
TUN2aaMgozM,143120,145200,people and trying to kick people
TUN2aaMgozM,145200,147920,but he demonstrated something he showed
TUN2aaMgozM,147920,150160,us something that he didn't like the
TUN2aaMgozM,150160,152239,idea of liverpool at anfield passing it
TUN2aaMgozM,152239,154400,around him the idea of liverpool taking
TUN2aaMgozM,154400,156080,the mickey out of him taking the mickey
TUN2aaMgozM,156080,157200,out of his teammates at least he
TUN2aaMgozM,157200,159360,demonstrated something now i'm not
TUN2aaMgozM,159360,160800,saying that it was brilliant the fact
TUN2aaMgozM,160800,162000,that he was kicking liverpool players
TUN2aaMgozM,162000,163440,and could have hurt one of them but i'll
TUN2aaMgozM,163440,164640,tell you what's a manchester united fan
TUN2aaMgozM,164640,165840,i think they can respond to that at
TUN2aaMgozM,165840,168480,least the rest of them tonight i mean
TUN2aaMgozM,168480,169360,i said there's some lads out there
TUN2aaMgozM,169360,170640,they're probably really good lads good
TUN2aaMgozM,170640,172560,professionals got a good careers love
TUN2aaMgozM,172560,173680,good talent
TUN2aaMgozM,173680,176319,but they've broken they're why they're i
TUN2aaMgozM,176319,177680,have no idea they're broke players or
TUN2aaMgozM,177680,179680,they're broken they're broken jamie
TUN2aaMgozM,179680,180959,they've proven that they're half decent
TUN2aaMgozM,180959,182720,players over a few he's fernandez isn't
TUN2aaMgozM,182720,184560,half he's you know he's a good player
TUN2aaMgozM,184560,186319,there's some decent players out there
TUN2aaMgozM,186319,187760,they've got talent they've played at
TUN2aaMgozM,187760,190480,diff at good levels and they're broken
TUN2aaMgozM,190480,191920,they're finished and they're done this
TUN2aaMgozM,191920,192800,time
TUN2aaMgozM,192800,194640,gary but jimmy the leadership is like
TUN2aaMgozM,194640,196319,five or six of these lads contracts were
TUN2aaMgozM,196319,198400,up all that chaos in the background
TUN2aaMgozM,198400,199440,again there's lads coming out tonight
TUN2aaMgozM,199440,201040,they are definitely leaving the club and
TUN2aaMgozM,201040,202239,they're coming on
TUN2aaMgozM,202239,204799,you know just you know lingard you got
TUN2aaMgozM,204799,206480,sancho on the bench these
TUN2aaMgozM,206480,208000,pogba is going to be leaving and you're
TUN2aaMgozM,208000,209680,playing these lads
TUN2aaMgozM,209680,211200,matic said john de week i don't know why
TUN2aaMgozM,211200,212400,you even said he says i'm leaving in the
TUN2aaMgozM,212400,214400,summer what if you were well wait till
TUN2aaMgozM,214400,215920,the summer why are you getting all these
TUN2aaMgozM,215920,218080,messages out there so that's
TUN2aaMgozM,218080,220000,that's all perfect i think the chaos
TUN2aaMgozM,220000,222159,it's a direct comparison with with
TUN2aaMgozM,222159,224319,liverpool and man united for me
TUN2aaMgozM,224319,226560,in the last 10 years liverpool have been
TUN2aaMgozM,226560,228799,the best in the recruitment that's the
TUN2aaMgozM,228799,230080,that's the number one thing you have to
TUN2aaMgozM,230080,231519,get right at football club your
TUN2aaMgozM,231519,233360,recruitment liverpool have been off the
TUN2aaMgozM,233360,235840,charts with it man united
TUN2aaMgozM,235840,237040,have been
TUN2aaMgozM,237040,238560,all the top clubs
TUN2aaMgozM,238560,241200,top six clubs have been by far the worst
TUN2aaMgozM,241200,242879,i mean to emphasize that point you know
TUN2aaMgozM,242879,244799,what i said earlier before you guys came
TUN2aaMgozM,244799,247599,on you got the starting 22 players pick
TUN2aaMgozM,247599,250480,11 from those 22. i i can't get a
TUN2aaMgozM,250480,253280,manufacturer into that that first 11.
TUN2aaMgozM,253280,254720,and that's how far man united have
TUN2aaMgozM,254720,257120,dropped off when the worst case scenario
TUN2aaMgozM,257120,258160,for
TUN2aaMgozM,258160,260239,you guys is liverpool have gone that way
TUN2aaMgozM,260239,262079,in recruitment and we talk about
TUN2aaMgozM,262079,263759,structures but if you get your
TUN2aaMgozM,263759,265360,recruitment right
TUN2aaMgozM,265360,267840,it can cover issues that people may have
TUN2aaMgozM,267840,269919,with the way the club is running
TUN2aaMgozM,269919,272560,the director level well i can't i i
TUN2aaMgozM,272560,274320,personally know you do i can't
TUN2aaMgozM,274320,276400,personally put too much blame attached
TUN2aaMgozM,276400,278560,to the glaziers other than that let me
TUN2aaMgozM,278560,281840,let me other than them allowing people
TUN2aaMgozM,281840,283600,who weren't qualified and obviously
TUN2aaMgozM,283600,284880,weren't good enough to make football
TUN2aaMgozM,284880,286960,decisions great in terms of the funding
TUN2aaMgozM,286960,288479,you cannot be critical of that graham
TUN2aaMgozM,288479,290080,graham seriously
TUN2aaMgozM,290080,293199,no owners of any business
TUN2aaMgozM,293199,295280,good business in the world when the core
TUN2aaMgozM,295280,297600,activity that business is failing
TUN2aaMgozM,297600,299520,and the cash reserves have been drained
TUN2aaMgozM,299520,300880,over the last three years through coal
TUN2aaMgozM,300880,303440,we'd continue to take money out of a
TUN2aaMgozM,303440,304880,business no no no great let me finish
TUN2aaMgozM,304880,307680,please no it's a business
TUN2aaMgozM,307680,310320,graham no bit no shareholders and
TUN2aaMgozM,310320,312800,directors and owners of a good business
TUN2aaMgozM,312800,314560,when the business is failing in its core
TUN2aaMgozM,314560,316560,activity the cash reserves are being
TUN2aaMgozM,316560,318479,drained there is investment required of
TUN2aaMgozM,318479,320080,hundreds of millions into the stadium in
TUN2aaMgozM,320080,322400,the training ground
TUN2aaMgozM,322400,323840,and continue to take money out of the
TUN2aaMgozM,323840,326479,business they can't do it coming back
TUN2aaMgozM,326479,328240,coming back to the recruitment side what
TUN2aaMgozM,328240,329360,the club have done over the last 10
TUN2aaMgozM,329360,330880,years i think jurgen klopp apparently
TUN2aaMgozM,330880,332320,had an interview or a conversation with
TUN2aaMgozM,332320,333680,manchester united sometime he called he
TUN2aaMgozM,333680,335600,called it disneyland when he spoke to ed
TUN2aaMgozM,335600,337360,woodward what manchester united have
TUN2aaMgozM,337360,339199,done he's brought players in with piano
TUN2aaMgozM,339199,341440,introductions like sanchez or pogba and
TUN2aaMgozM,341440,342400,all the big
TUN2aaMgozM,342400,344560,plava around him the cristiano on the
TUN2aaMgozM,344560,346560,started they've elevated the player
TUN2aaMgozM,346560,348400,above the manager at the football club
TUN2aaMgozM,348400,350320,as well you go to liverpool you go to
TUN2aaMgozM,350320,352160,chelsea you go to manchester city the
TUN2aaMgozM,352160,353919,manager is the primary figure at the
TUN2aaMgozM,353919,355759,football club they've undermined
TUN2aaMgozM,355759,357120,managers over the last 10 years at
TUN2aaMgozM,357120,359199,manchester united by basically elevating
TUN2aaMgozM,359199,361280,the players into this of god-like status
TUN2aaMgozM,361280,363600,and the players haven't performed
TUN2aaMgozM,363600,365440,so my views at this moment in time there
TUN2aaMgozM,365440,366960,are a lot of things that to be fair the
TUN2aaMgozM,366960,368960,players could do better ollie and a soul
TUN2aaMgozM,368960,370000,shot at the start of the season could
TUN2aaMgozM,370000,371759,have done better ralph ranya maybe could
TUN2aaMgozM,371759,374639,have done better but fundamentally
TUN2aaMgozM,374639,375840,the club
TUN2aaMgozM,375840,378160,is broken on and off the pitch the
TUN2aaMgozM,378160,380479,stadium's falling apart the training
TUN2aaMgozM,380479,382400,grounds now falling back to second rate
TUN2aaMgozM,382400,385120,compared to other training grounds
TUN2aaMgozM,385120,387039,the owners are taking 25 million a quid
TUN2aaMgozM,387039,388400,a year out the club when actually the
TUN2aaMgozM,388400,390319,club needs investment and sets the
TUN2aaMgozM,390319,392319,culture badly from the top so do you
TUN2aaMgozM,392319,393919,think it's unmanageable no matter who
TUN2aaMgozM,393919,395360,you're bringing can't change that jamie
TUN2aaMgozM,395360,396400,one thing i'll guarantee you manchester
TUN2aaMgozM,396400,397360,united will be back and they'll be
TUN2aaMgozM,397360,398720,successful because the rap the world is
TUN2aaMgozM,398720,400000,round and they're too big and they're a
TUN2aaMgozM,400000,402080,great club so i've got no faith i've got
TUN2aaMgozM,402080,404240,no worries about the long term 10 years
TUN2aaMgozM,404240,406160,might be five years maybe 15 years just
TUN2aaMgozM,406160,407759,as i never had any doubts that liverpool
TUN2aaMgozM,407759,409759,would come back one day when i was
TUN2aaMgozM,409759,411039,coming back when in terms of ten had
TUN2aaMgozM,411039,412000,coming and he's the one who's going to
TUN2aaMgozM,412000,413039,come in right now
TUN2aaMgozM,413039,416000,i feel sorry for it
