vid,start,end,text
h-4XmE4xpxA,1654720,1661360,salaries you know everybody gets their  income every month so they will put in  money this is logic
h-4XmE4xpxA,1665919,1669320,overdue filming
h-4XmE4xpxA,1691520,1696760,you are great but out of so many films
h-4XmE4xpxA,1722159,1728479,absolutely absolutely  [Applause]
h-4XmE4xpxA,1729760,1736640,but coming back to the muslim and coming  back to and we talked about muslim  because umar and imran and adan have
h-4XmE4xpxA,1736640,1742880,were in the u.s this past two weeks and  they've been promoting the mustang there  because it had a release in the usa as
h-4XmE4xpxA,1742880,1748799,well the bahama  ammar really needs to get a proper  stylist now i feel her wardrobe choices
h-4XmE4xpxA,1748799,1753840,are  are pretty bad  unfortunately and she's a star
h-4XmE4xpxA,1753840,1760399,and she's in the limelight and she's  promoting her film and surprisingly a  lot of her choices are elan but i think
h-4XmE4xpxA,1760399,1765840,she's picking yeah  i like the sari but i don't like the
h-4XmE4xpxA,1765840,1771200,blouse and i don't like the color or no  i don't like the saree either it's a  very kasata sari
h-4XmE4xpxA,1771200,1778398,it's a vanilla strawberry i like the  vanilla strawberry but not for her tone  you know i don't like it i don't like it
h-4XmE4xpxA,1780480,1787200,is not this color so this is  photoshopped  so whatever i mean i don't want to talk  about a color skin tone but the thing is
h-4XmE4xpxA,1787200,1792960,i think it's a it's not a nice a  flattering saree i think the blouse does  not fit properly ah even the sarees
h-4XmE4xpxA,1792960,1799520,looking so bad on the island you know  you know on the mid-range midriff um
h-4XmE4xpxA,1799520,1807279,um it's  a gorgeous caramel color which is like  honey and caramel she shouldn't be  wearing such colors at least on the she
h-4XmE4xpxA,1807279,1812960,needs to not put up these  yeah  this is a disappointing look
h-4XmE4xpxA,1812960,1818320,but then a lot of her i'm not going to i  say this is disappointing because
h-4XmE4xpxA,1818320,1823520,america for training a fashion  okay but if if she's not good in doing
h-4XmE4xpxA,1823520,1829200,that and she she can hire someone who's  good at it i don't know if she has a  stylist or not but whoever's selecting
h-4XmE4xpxA,1829200,1836640,her thing her outfits  is not doing a good job but they cannot  about america again
h-4XmE4xpxA,1847279,1850279,is
h-4XmE4xpxA,1860559,1866880,you know she i think she needs to find  her character uh personality
h-4XmE4xpxA,1867200,1872640,you know i think she'll find her style  yeah she needs to find her style yeah  definitely find her unique style yeah
h-4XmE4xpxA,1872640,1876679,this is this is not it
h-4XmE4xpxA,1880880,1886399,so nothing is happening to the hair it's  the outfit changing the body is the same  yeah the hair is the same the makeup is
h-4XmE4xpxA,1886399,1894000,the same yeah the only thing that is  changing is the color of the outfit so  amar you're beautiful you're talented
h-4XmE4xpxA,1894000,1899200,let's get your style in order i mean you  need to you need to find your individual
h-4XmE4xpxA,1899200,1904640,style yeah and you need and you and you  have it and she has such a strong  personality she has such a
h-4XmE4xpxA,1904640,1911200,strong personality she's such strong  vocals she speaks with mine absolutely  sensible you know yeah but then with
h-4XmE4xpxA,1911200,1916320,these wardrobe choices i am very very  i'm yeah let's let's rethink the
h-4XmE4xpxA,1916320,1923110,wardrobe choices and not pick up outfits  that you know or whoever's picking them  out for you
h-4XmE4xpxA,1923110,1926190,[Applause]
h-4XmE4xpxA,1928880,1934960,khan  khan so we're not going to discuss all  the khan hey i'm
h-4XmE4xpxA,1946960,1952799,fashion or they were pretty a lot of  looks were really bad but because the  film did so well we don't want to bring
h-4XmE4xpxA,1952799,1956398,it down by talking about bad fashions
h-4XmE4xpxA,1959679,1962720,private screenings
h-4XmE4xpxA,1965840,1970880,landing at paris airport i love this  denim on denim i like the denim on denim
h-4XmE4xpxA,1970880,1977919,but uh  i don't think there's anything here but  i'll give her marks for
h-4XmE4xpxA,1977919,1984159,being there and representing us no i  love her look i love her look it's very  very chic i i would you bother chilling
h-4XmE4xpxA,1984159,1989799,second day photocall white outfit  um
h-4XmE4xpxA,1991039,1997840,didn't do anything also the shoes were  wrong i felt yeah the shoes were wrong  the hair was half tied
h-4XmE4xpxA,1997840,2003760,there was a co  what do you call it uh this uh high neck
h-4XmE4xpxA,2003760,2010880,the hoping open hair was not required so  yeah  high neck was also not required
h-4XmE4xpxA,2012320,2017799,screening  screen mechanism
h-4XmE4xpxA,2030799,2033120,100
h-4XmE4xpxA,2036800,2039940,[Music]
h-4XmE4xpxA,2043760,2050240,she said very  clearly that she wanted to wear green  for pakistan representatives so  beautiful
h-4XmE4xpxA,2050240,2057200,the tight hair the life really really  shoe is on point  and she's the length of the uh shirt
h-4XmE4xpxA,2057200,2060800,is so pretty and so poised
h-4XmE4xpxA,2066810,2069880,[Music]
h-4XmE4xpxA,2073839,2075919,a
h-4XmE4xpxA,2110960,2113960,foreign
h-4XmE4xpxA,2121440,2126960,but there's nothing wrong about the  craft of the outfit  it is not the right man
h-4XmE4xpxA,2126960,2133760,no it is not the right match for what's  uh you know  so petite it's hanging on here but i
h-4XmE4xpxA,2133760,2139839,like the uh choker so the choker is  lifting the outfit yeah otherwise
h-4XmE4xpxA,2141520,2144079,you should come back
h-4XmE4xpxA,2150240,2158320,i really like the sunshine yellow  sunshine yellow bright bright morning  bright views this is very nice very nice
h-4XmE4xpxA,2158320,2164400,by the way over has been doing something  wow  it's good service appropriate yeah
h-4XmE4xpxA,2164400,2172960,servant appropriate  actually said what's appropriate outfit  was not somewhat appropriate and the  hair and everything very nice on
h-4XmE4xpxA,2223250,2228400,[Music]  during pandemic and since then i'm  hooked thank you madiha
h-4XmE4xpxA,2228400,2234480,i am i watch every single video that is  uploaded by something hot but now it's  going to be uploaded by amna sunny i
h-4XmE4xpxA,2234480,2241359,have been someone who for the longest  time did not believe that i could look  beautiful but now i'm finding my style  and feel that i am doing better your and
h-4XmE4xpxA,2241359,2248160,tavish's feedback will mean a lot to me  so her details are  i'm 33 years old mother of two boys 11
h-4XmE4xpxA,2248160,2253280,and 6. i live in australia i'm an early  childhood education and care trainer and
h-4XmE4xpxA,2253280,2258320,accessor i wear a hijab and like to make  a statement  i have she wants to look stylish and
h-4XmE4xpxA,2258320,2263599,have amazing clothing style  while being modest and she's attached a
h-4XmE4xpxA,2263599,2269760,few of her looks which i will show to  you so then you can give her advice on  how to look stylish
h-4XmE4xpxA,2269760,2276720,considering her profession and  while she's in a hijab  okay
h-4XmE4xpxA,2279839,2285280,you're 33 you have two children who are  boys uh girls beauty toby i would have
h-4XmE4xpxA,2285280,2292720,said the same thing uh  healthy kids uh then you live in  australia which is like beautiful sight
h-4XmE4xpxA,2292720,2299400,everywhere  to look at and you're and the point is
h-4XmE4xpxA,2303119,2308400,yeah we are looking at your pictures we  think you look really good you look good  yeah you look good especially a picture
h-4XmE4xpxA,2308400,2315200,on the bike i mean you've got swag man i  mean well done yeah  well done i love your checks
h-4XmE4xpxA,2315200,2319520,avoid checks definitely on your hijab
h-4XmE4xpxA,2321920,2328079,don't wear red lips if you have thin  lips  don't try and match red and red scarf
h-4XmE4xpxA,2328079,2335119,red shoes and red scarf  try not to wear  tight trousers fitted trousers on a
h-4XmE4xpxA,2335119,2341280,uh  on on a  oversized on an oversized shirt
h-4XmE4xpxA,2341280,2346320,don't try because  i think you should eliminate the kurti
h-4XmE4xpxA,2346320,2354000,type of shirts from you that's very  outdated do they do the structured shirt  with the jacket i love this
h-4XmE4xpxA,2365119,2370560,so i think that is much uh don't do  anything that is uh above a certain
h-4XmE4xpxA,2370560,2377440,length of your crotch  uh  you know again shirt with joggers and
h-4XmE4xpxA,2377440,2384160,fitted pants don't do fitted pants  fitted pants are out of fashion at least  for bodies who are big
h-4XmE4xpxA,2384160,2389520,in terms and i am also a little yeah  i only realized the white leg pants are
h-4XmE4xpxA,2389520,2394720,much appreciated  with something loose on top which is  nice i really like this white summer
h-4XmE4xpxA,2394720,2401760,dress  denim jacket this is a big yes because  the silhouette is a line so try do a
h-4XmE4xpxA,2401760,2407359,line as much as possible try to or  cover-ups which is this pink uh jacket
h-4XmE4xpxA,2407359,2414800,with uh yeah see because of the trousers  because it's square trousers and they're  not making her look uh big on the waist
h-4XmE4xpxA,2414800,2421200,so madiha things you need to avoid are  tight trousers  especially with matching shirt and  matching shoe out
h-4XmE4xpxA,2421200,2426960,out will cool out avoid flared tops that  are frognama and kurti nama yeah and
h-4XmE4xpxA,2426960,2432480,stick to a more western look or a more  arab look because of your hijab and  you've also got an arab style style
h-4XmE4xpxA,2432480,2437599,hijab so you know the kaftan with the  silk like try and not wear a lot of
h-4XmE4xpxA,2437599,2442880,prints in shirts or tops you can wear  prints in pants you can wear prints in
h-4XmE4xpxA,2442880,2449839,your scarf  if she's wearing something long which is  like a solid color there's print coming
h-4XmE4xpxA,2449839,2456079,out of on her legs as white leg pants it  would really look nice yeah
h-4XmE4xpxA,2456079,2463359,i wouldn't think so though  if you i'll show you a few images which  will justify this uh the scarf is really
h-4XmE4xpxA,2463359,2470319,nice you can wear printed hijab if you  like this is really nice but again wrong  transfer yeah the wrong trousers
h-4XmE4xpxA,2470319,2476800,and then with the multi-colored shirt  with multi-colored shoes yeah you know  no don't do it don't overdo it matchy
h-4XmE4xpxA,2476800,2480960,match your voice  or
h-4XmE4xpxA,2483280,2488480,because you also don't want to break the  look you're breaking it with a hijab and  then a shirt and then a trouser and
h-4XmE4xpxA,2488480,2494960,avoid prints because it will make you  look big avoid prints and also cluttered  yeah cluttered
h-4XmE4xpxA,2494960,2500800,what do you think about the belted look  i don't mind i like if she yeah because  she's not uh big on the bus so she's
h-4XmE4xpxA,2500800,2506160,fine wearing belts if you are heavy on  the bus then this is looking nice now  this is looking nice because of the
h-4XmE4xpxA,2506160,2512880,pants you know it just justifies the  entire silhouette we're talking about  the mirror selfie yeah she's wearing an  orange orange shirt
h-4XmE4xpxA,2512880,2520000,denim yeah it looks nice  so but she's again match the scarf and  the shoes hi he was matching the scarves
h-4XmE4xpxA,2520000,2522960,a lot media i don't
h-4XmE4xpxA,2531040,2536960,eliminate what is not required the rest  is okay the rest is okay so that was  madiha and
h-4XmE4xpxA,2536960,2543440,okay then we have osama hussein  osama ketenji hello amnesia i hope
h-4XmE4xpxA,2543440,2550160,you're doing well i'm a big fan of yours  thank you sama thank you you both are  doing a great job thank you again um
h-4XmE4xpxA,2550160,2556880,i'm a freelance graphic designer and  photographer as well from chakwal i  belong to the avant family i mostly like
h-4XmE4xpxA,2556880,2565040,to wear shadows because i'm a resident  of the village a respected and  responsible public figure okay
h-4XmE4xpxA,2579680,2585119,so there's nothing wrong in it uh coming  from a reputable family and a
h-4XmE4xpxA,2585119,2592560,responsible figure um i think you're  dressed appropriately but don't try and  do too much of
h-4XmE4xpxA,2601280,2608480,some other shoe with it you know just  don't try and contrast too much  apart from that you need a haircut badly
h-4XmE4xpxA,2608480,2614079,uh keeping a beard doesn't make you  manly  you know for everyone out there uh yes
h-4XmE4xpxA,2614079,2619119,of course if you if that's a religious  thing definitely keep it uh celebrate it
h-4XmE4xpxA,2619119,2624960,as much as you want to celebrate it but  don't overdo it if you are doing it as a  fashion statement
h-4XmE4xpxA,2624960,2631119,you know that's what i'm going to advise  uh the rest is uh yeah and and some  other colored kusas are out yeah if you
h-4XmE4xpxA,2631119,2637760,want to do the kusa do it in tan or the  natural yeah try try and wearing neutral  coasters rather than colored shoes
h-4XmE4xpxA,2637760,2643839,colored shoes also embroidery there's a  lot of gold embroidery in the kosas i  saw they're repeating so don't try and
h-4XmE4xpxA,2643839,2650960,do that  even in pajama and  trousers silhouettes you know you have  to be smart enough to wear the right
h-4XmE4xpxA,2650960,2656560,shoe with the right trouser  length if it's too long then you're  wearing kosas if it's not too long
h-4XmE4xpxA,2656560,2663359,you're wearing a shoe you know try and  see what goes well the thing is lot of  our politicians look very look very good
h-4XmE4xpxA,2663359,2668880,in shanwalkami's and  jackets  yeah so he's one jack prime minister for
h-4XmE4xpxA,2668880,2675520,example yes but the thing is that you  need to carry that stature and your  glasses need to be right your posture
h-4XmE4xpxA,2675520,2681680,needs to be right your hair needs to be  right absolutely hair knee and your shoe  needs to be right yeah like a little bit
h-4XmE4xpxA,2681680,2687839,of beard shame just to capture  this  clean up  clean up a little bit and i think the
h-4XmE4xpxA,2687839,2691160,rest is
h-4XmE4xpxA,2699040,2705200,so of course celebrate your uniqueness  which is that you live in chekwal but  then your shiraka means needs to be a
h-4XmE4xpxA,2705200,2711119,little crisp and it needs to be a little  more white yeah and your hair needs to  be a little better your party needs to
h-4XmE4xpxA,2711119,2718240,have a little more character i like the  pagari a lot yeah  if that's your usb so highlight it more
h-4XmE4xpxA,2718240,2724160,don't be all over the place yeah  but highlight it more highlighted maybe  color or something you know okay
h-4XmE4xpxA,2724160,2729839,this is sephora jeffrey hi tabish and  amna i like your fashion fortnightly  segment i'm sending a few pictures would
h-4XmE4xpxA,2729839,2737680,appreciate if you could give me some  tips to improve my styling sense and  grab eyeballs what kind of eyebrows
h-4XmE4xpxA,2737680,2743680,does he want to grab  she especially wants hairstyles and  eyeballs he said eyeballs grab eyeballs
h-4XmE4xpxA,2743680,2749599,what he needs hair advice  more than fashion advice he wants headed  by i think his hair is fine actually
h-4XmE4xpxA,2749599,2756640,hair is actually fine the rest is all  very basic and yeah so i think work on  your uh
h-4XmE4xpxA,2756640,2762079,wardrobe choices little more i think  hair and facial hair is completely fine  yeah fine what's the rule happening as
h-4XmE4xpxA,2762079,2768000,such but uh i think fashion uh  wardrobe
h-4XmE4xpxA,2769119,2775599,which is also a style but you don't have  to force yourself to do some style we  don't know how old you are but you need
h-4XmE4xpxA,2775599,2784400,to have you're wearing a lot of denim  which is which is fine i uh try not to  wear the carrot ones uh because
h-4XmE4xpxA,2784800,2793440,which looks very very non flattering  you you like fashion i celebrate
h-4XmE4xpxA,2794240,2800000,but maybe he doesn't like doing it or he  doesn't like a lot of color so he's  trying to play safe which is also okay
h-4XmE4xpxA,2800000,2805119,but you know if you don't have any  styles to stay in that essence not try
h-4XmE4xpxA,2805119,2811599,and be stylish okay okay so the last  message i'm going to read is from mevish  hashmi and she's a little shy so i'm not
h-4XmE4xpxA,2811599,2817520,going to include her picture but i want  you to see she says that you know she's  had some issues with her weight and she
h-4XmE4xpxA,2817520,2824400,wants to know what she can do with her  hair so that she wants to look a little  more modern okay and not so so like um
h-4XmE4xpxA,2824400,2830880,what is the word she used i don't want  to use a word for her she said um she  wants to focus on her styling she
h-4XmE4xpxA,2830880,2836400,doesn't want to look like an outdated  person okay so uh
h-4XmE4xpxA,2836640,2842160,mavish haircut  i think thin
h-4XmE4xpxA,2842160,2844880,because i see her
h-4XmE4xpxA,2856319,2859319,foreign
h-4XmE4xpxA,2862079,2867599,so definitely it's very very long and  one length  which you need to maybe trim it a little
h-4XmE4xpxA,2867599,2873760,bit and give it a little bit of shape or  on your  forehead side maybe you can give it long
