vid,start,end,text
O-zmxr0sqSU,452960,454960,make our way to our first feeding area
O-zmxr0sqSU,454960,456960,i'll go up top beat the fish around the
O-zmxr0sqSU,456960,458800,boat make sure that you guys have a
O-zmxr0sqSU,458800,460490,really good view
O-zmxr0sqSU,460490,473280,[Music]
O-zmxr0sqSU,473280,475470,did you see did you see
O-zmxr0sqSU,475470,478599,[Music]
O-zmxr0sqSU,486400,491639,they're all side-eyeing you lizzy i know
O-zmxr0sqSU,498400,500000,look there's the orange fishies there's
O-zmxr0sqSU,500000,502800,so many of them
O-zmxr0sqSU,502800,503560,right
O-zmxr0sqSU,503560,510860,[Music]
O-zmxr0sqSU,512000,514080,look the orange ones have big brains
O-zmxr0sqSU,514080,516320,wait why is light dead
O-zmxr0sqSU,516320,518800,he's just dead
O-zmxr0sqSU,518800,519200,that's
O-zmxr0sqSU,519200,522259,[Music]
O-zmxr0sqSU,525680,527440,gotta say i don't think i've ever seen
O-zmxr0sqSU,527440,531279,anyone that old driving
O-zmxr0sqSU,532240,535240,anyway
O-zmxr0sqSU,535540,542070,[Music]
O-zmxr0sqSU,544670,556000,[Music]
O-zmxr0sqSU,561519,563440,what happened to the orange fish oh look
O-zmxr0sqSU,563440,565040,at those pretty ones they never got a
O-zmxr0sqSU,565040,566080,chance
O-zmxr0sqSU,566080,568000,nope
O-zmxr0sqSU,568000,570160,okay guys comment down below what you
O-zmxr0sqSU,570160,571120,would name
O-zmxr0sqSU,571120,572880,that fish right there
O-zmxr0sqSU,572880,575680,that one in specific right there
O-zmxr0sqSU,575680,577680,what what are you gonna name
O-zmxr0sqSU,577680,580399,comment down below are you steering with
O-zmxr0sqSU,580399,582480,your foot i don't want to bend over or
O-zmxr0sqSU,582480,584560,get down so yes
O-zmxr0sqSU,584560,587040,we're going off course a little bit
O-zmxr0sqSU,587040,590880,look at sore trying so hard
O-zmxr0sqSU,592800,595200,i think that fish is staring at us how
O-zmxr0sqSU,595200,598600,was it
O-zmxr0sqSU,607040,610240,okay we're back on the golf carts
O-zmxr0sqSU,610240,610570,[Music]
O-zmxr0sqSU,610570,613540,[Applause]
O-zmxr0sqSU,613540,615400,[Music]
O-zmxr0sqSU,615400,616260,[Applause]
O-zmxr0sqSU,616260,619419,[Music]
O-zmxr0sqSU,621980,625020,[Music]
O-zmxr0sqSU,625020,628149,[Applause]
O-zmxr0sqSU,630720,632560,it would be bad
O-zmxr0sqSU,632560,634800,like it's that close
O-zmxr0sqSU,634800,636240,i think it's down where we saw seals
O-zmxr0sqSU,636240,639279,before yeah
O-zmxr0sqSU,643519,646519,wow
O-zmxr0sqSU,652800,654320,okay guys so
O-zmxr0sqSU,654320,656480,now it's about like
O-zmxr0sqSU,656480,658320,6 p.m
O-zmxr0sqSU,658320,659040,and
O-zmxr0sqSU,659040,661200,most of the people were gone this is the
O-zmxr0sqSU,661200,662480,streets
O-zmxr0sqSU,662480,664399,filled with people and and there's a
O-zmxr0sqSU,664399,666160,bell and it's just making everything
O-zmxr0sqSU,666160,668399,sound really creepy now oh look at the
O-zmxr0sqSU,668399,670880,boys
O-zmxr0sqSU,670880,673360,what are they doing you swear it's gonna
O-zmxr0sqSU,673360,677600,land here okay go ahead
O-zmxr0sqSU,677600,679519,that was you you cut that one out right
O-zmxr0sqSU,679519,681839,oh yeah that was practice
O-zmxr0sqSU,681839,684320,that's embarrassing you can't
O-zmxr0sqSU,684320,685920,there's nobody
O-zmxr0sqSU,685920,688959,bro i'll be here all day okay so light's
O-zmxr0sqSU,688959,691120,gonna try to skip a rock oh wow that
O-zmxr0sqSU,691120,693440,actually skipped
O-zmxr0sqSU,693440,696160,there he goes again
O-zmxr0sqSU,696240,698000,wow
O-zmxr0sqSU,698000,702120,we stopped by to get some snacks
O-zmxr0sqSU,706160,708640,oh my gosh you're emptying out the whole
O-zmxr0sqSU,708640,709519,thing
O-zmxr0sqSU,709519,711519,so the store that we went to um there
O-zmxr0sqSU,711519,713519,was a lady in there and she took a photo
O-zmxr0sqSU,713519,716160,with me because she came from the easter
O-zmxr0sqSU,716160,718560,bunny
O-zmxr0sqSU,719200,721600,bunnies
O-zmxr0sqSU,723839,726399,you're scared you're scared
O-zmxr0sqSU,726399,728480,why would you do that
O-zmxr0sqSU,728480,731800,he's munching
O-zmxr0sqSU,735460,738880,[Music]
O-zmxr0sqSU,738880,740560,okay it's dark now so we're probably
O-zmxr0sqSU,740560,742720,gonna go now that looks like an album
O-zmxr0sqSU,742720,745290,cover right there
O-zmxr0sqSU,745290,748389,[Music]
O-zmxr0sqSU,750240,752320,a little higher higher higher
O-zmxr0sqSU,752320,754720,uh no to the side stop moving so much
O-zmxr0sqSU,754720,759720,don't move so much no you're gonna
O-zmxr0sqSU,760079,763560,i'll adjust it okay up you're holding
O-zmxr0sqSU,763560,766880,it down
