vid,start,end,text
Tqlr3Lc-mDc,108360,111250,peynir alayım kaşar ne alayım
Tqlr3Lc-mDc,111250,115970,Evet onu seviyorum ondan sonra devam
Tqlr3Lc-mDc,115970,117430,edelim
Tqlr3Lc-mDc,117430,121160,bunlardan çok yok Yok aşkım Aşkım annem
Tqlr3Lc-mDc,121160,123310,fazla
Tqlr3Lc-mDc,123310,127930,değil mi O beyaz peynir
Tqlr3Lc-mDc,129520,134770,Hayır çok güzel olmuş kağıtlar duyulmaz
Tqlr3Lc-mDc,134770,137870,diyeceksin çok sokaklarda Bilmiyorum ya
Tqlr3Lc-mDc,137870,141580,hayır Aman boş ver Allah
Tqlr3Lc-mDc,147270,150190,[Müzik]
Tqlr3Lc-mDc,150190,153190,peynir
Tqlr3Lc-mDc,153370,155570,soyulmuş domates alacağım soyulmuş
Tqlr3Lc-mDc,155570,158030,domates Çünkü çok sevmek alacağım Tamam
Tqlr3Lc-mDc,158030,161709,böyle bırakacağım onu onu da bu şekilde
Tqlr3Lc-mDc,161709,164380,alayım
Tqlr3Lc-mDc,164380,166810,Tamam
Tqlr3Lc-mDc,166810,169250,Vallahi benim yediğim şeyler tutandan
Tqlr3Lc-mDc,169250,171720,sağlıyor peynir her yere bir iki tane
Tqlr3Lc-mDc,171720,173269,poğaça Sweet bu
Tqlr3Lc-mDc,173269,176330,sonra belki biraz tatlı falan da yerim
Tqlr3Lc-mDc,176330,178950,Başka buradan alabileceğim bir şeyler
Tqlr3Lc-mDc,178950,181349,var mı yok zaten aldım yeterince bunlar
Tqlr3Lc-mDc,181349,184739,bana yeterli beyaz peynir Bunda bu aynı
Tqlr3Lc-mDc,184739,187200,mı acaba ya beyaz peyniri biraz
Tqlr3Lc-mDc,187200,188510,endişeliyim
Tqlr3Lc-mDc,188510,193190,Pardon bundan da bir tane alacağım Çünkü
Tqlr3Lc-mDc,193190,196099,değişik olabiliyor tatları
Tqlr3Lc-mDc,196099,198120,sevmediğim için hemen veririm sana
Tqlr3Lc-mDc,198120,199909,geleyim
Tqlr3Lc-mDc,199909,203670,bakalım bu tarafta ne var gözleme tarzı
Tqlr3Lc-mDc,203670,205430,bir şeyler almayacağım
Tqlr3Lc-mDc,205430,207440,burada
Tqlr3Lc-mDc,207440,210180,çikolatalar falan yok Bunlardan da
Tqlr3Lc-mDc,210180,213170,istemiyorum salam sosis Seni seviyorum
Tqlr3Lc-mDc,213170,216209,karbonhidrata konuşalım kişi falan var
Tqlr3Lc-mDc,216209,219150,daha olmuş biz bunun faytek var parça
Tqlr3Lc-mDc,219150,221069,sallayacağım patates nasılmış
Tqlr3Lc-mDc,221069,225329,almayacağım ama alayım biraz patatessiz
Tqlr3Lc-mDc,225329,228450,biz neden yapamıyoruz Öyküm kargo
Tqlr3Lc-mDc,228450,230830,ücretsiz altına bakar mısın eve girmedik
Tqlr3Lc-mDc,230830,234520,en sevdiğim Senden alacağım şimdi Aman
Tqlr3Lc-mDc,234520,239430,Allah'ım Aman Allahım dayız sevindim
Tqlr3Lc-mDc,239430,242220,Vay
Tqlr3Lc-mDc,242220,244840,kapatıyorum burada bende film koptu
Tqlr3Lc-mDc,244840,249100,Çünkü Evet şefimiz şu anda özel spesiyal
Tqlr3Lc-mDc,249100,251680,böreğinden aldım Boşnak böreği gözümüze
Tqlr3Lc-mDc,251680,255420,ve inşallah Kolay gelsin görüşürüz
Tqlr3Lc-mDc,255420,258430,bakar mısınız iki tane bardakla gelmiş
Tqlr3Lc-mDc,258430,261190,Mesela benim yavrum çok küçük Evet
Tqlr3Lc-mDc,261190,263830,kahvaltı bu şekilde Tabii ki Çekim
Tqlr3Lc-mDc,263830,265300,yapıyorum ya hiçbir şey anlamadım Ne
Tqlr3Lc-mDc,265300,267940,aldım ne ettim yeterli Bunlar fazla bile
Tqlr3Lc-mDc,267940,270100,aldım değil mi Cihan ne zaman
Tqlr3Lc-mDc,270100,273960,düşünüyorum biraz abartmış ya
Tqlr3Lc-mDc,281340,283960,diyorlar biliyor musunuz Yani bunu bana
Tqlr3Lc-mDc,283960,286630,Nuray çok söylüyor burada sen bir şey ya
Tqlr3Lc-mDc,286630,288910,kendine hep şeyi düşünüyorsun diyor ya
Tqlr3Lc-mDc,288910,290690,ben şimdi yiyeceğim acaba mı kalacağım
Tqlr3Lc-mDc,290690,292550,Acaba ne kadar ne kadar kilo olarak geri
Tqlr3Lc-mDc,292550,295310,dönecek her yemeği böyle yediğin için de
Tqlr3Lc-mDc,295310,297020,gerçekten sana kilo olarak dönüyor
Tqlr3Lc-mDc,297020,299240,yaşadı düşünmelisin diyor Ben Acıktım
Tqlr3Lc-mDc,299240,300980,karnımı doyuruyorum şu anda vücudun
Tqlr3Lc-mDc,300980,303230,ihtiyacı olan şeyi yorum ve gün içinde
Tqlr3Lc-mDc,303230,304820,zaten hareket ederek Ben bunu yaparım
Tqlr3Lc-mDc,304820,306920,daha olumlu daha pozitif hepsini sen
Tqlr3Lc-mDc,306920,309020,diyor ve o numara çok olumlamalara çok
Tqlr3Lc-mDc,309020,310910,inanıyor Ben de inanıyorum inanmıyordum
Tqlr3Lc-mDc,310910,313040,önceden Ama artık son zamanlarda daha
Tqlr3Lc-mDc,313040,315440,İnanır oldum yani böyle yapacaksın Ben
Tqlr3Lc-mDc,315440,317630,bu kafayı yiyeceğim ama 12 yapmayacak
Tqlr3Lc-mDc,317630,321320,buldu işte böyle demeyecek misin Sadece
Tqlr3Lc-mDc,321320,324260,vücudunu istediğimiz şimdi olarak ve
Tqlr3Lc-mDc,324260,327050,bundan Ben şimdi almayacağım bu kadar
Tqlr3Lc-mDc,327050,329390,arkadaşlar kahvaltıya başlıyorum Efendim
Tqlr3Lc-mDc,329390,331449,kuzum
Tqlr3Lc-mDc,331449,335050,ve ayrıyeten beyaz üstünde yok Oka var
Tqlr3Lc-mDc,335050,336419,mı Beyaz
Tqlr3Lc-mDc,336419,338580,alt
Tqlr3Lc-mDc,338580,340839,Hazırlandı kızlarla birlikte havuza
Tqlr3Lc-mDc,340839,343089,gidiyoruz içine bana bir şey yardımcı
Tqlr3Lc-mDc,343089,344860,oluyorum yere düşebilirim biliyor musun
Tqlr3Lc-mDc,344860,347589,dikkat et yani bana şimdi havuza
Tqlr3Lc-mDc,347589,349529,gireceğiz birkaç saat biliyorsunuz
Tqlr3Lc-mDc,349529,353259,çok fazla havuz pozları vermiyorum havuz
Tqlr3Lc-mDc,353259,355300,yüzmeleri falan da göstermiyorum kızlar
Tqlr3Lc-mDc,355300,357610,yüzerse onları çekerim gösteririm Ama
Tqlr3Lc-mDc,357610,359439,kendimi çok sergilemeyi düşünüyorum
Tqlr3Lc-mDc,359439,360539,açıkçası
Tqlr3Lc-mDc,360539,363759,sevmiyorum Yok yok sevmiyorum böyle
Tqlr3Lc-mDc,363759,366370,şeyleri yapmak zorunda değilim yani
Tqlr3Lc-mDc,366370,370599,bilmemesi lazım yoksa mecburen bazen şey
Tqlr3Lc-mDc,370599,372479,yapıyor Kızıyor ya
Tqlr3Lc-mDc,372479,375789,ben çekemem Havuzun İçine Çeker ama ben
Tqlr3Lc-mDc,375789,377650,çekmeyeceğim evet genel olarak şey
Tqlr3Lc-mDc,377650,379479,yaparız yani gezdiriyoruz Zaten siz de
Tqlr3Lc-mDc,379479,383370,bizimle beraber sıkıntı yok Şimdi
Tqlr3Lc-mDc,383370,387699,duraylar geldi heykel Can al falan öyle
Tqlr3Lc-mDc,387699,390360,yani bugün Yine ailecek biz beraberiz
Tqlr3Lc-mDc,390360,393800,Evet şimdi yanlarına gidiyoruz
Tqlr3Lc-mDc,393800,396539,Evet bizim mekana doğru ilerliyoruz
Tqlr3Lc-mDc,396539,398719,şuanda
Tqlr3Lc-mDc,399139,401340,Bakalım bizimkiler ne yapıyor bir bastım
Tqlr3Lc-mDc,401340,404120,yapalım sessiz olur onlara bakalım
Tqlr3Lc-mDc,404120,407389,tutulması çıktık falan
Tqlr3Lc-mDc,407389,411030,ama gördüler gördüler kimle konuşuyor
Tqlr3Lc-mDc,411030,411650,sunuz
Tqlr3Lc-mDc,411650,415729,Beyza bize ve sallabak videoda sın
Tqlr3Lc-mDc,415729,418770,Beyza'yı Sağ ol aşkım bye bye yap sana
Tqlr3Lc-mDc,418770,419689,bana
Tqlr3Lc-mDc,419689,422840,ne kadar annesine benzemiş
Tqlr3Lc-mDc,422840,426060,hadi bak videoya çıkıyorsun Şu anda da
Tqlr3Lc-mDc,426060,428789,Video çekiyor seni o meraklıydı kız bu
Tqlr3Lc-mDc,428789,431310,video işlerine Evet ay kimdi o diyor
Tqlr3Lc-mDc,431310,434719,Esra abla yeşil ablanın Annesi
Tqlr3Lc-mDc,434719,436960,unutmuş O beni yahu
Tqlr3Lc-mDc,436960,440220,de olsa sıkıntı yok Boş ver
Tqlr3Lc-mDc,440220,442479,Burası bizim değil mi Evet bu bölge
Tqlr3Lc-mDc,442479,445180,Bizim buraya oturuyoruz Evet mekan
Tqlr3Lc-mDc,445180,449020,Burası bugün buradayız Şimdi biz Havuza
Tqlr3Lc-mDc,449020,450460,gideceğiz birazdan farklı bir yere
Tqlr3Lc-mDc,450460,451949,geldik
Tqlr3Lc-mDc,451949,454300,gezeceğiz geziyoruz yani böyle havuz
Tqlr3Lc-mDc,454300,455830,alıp geliyorum sen güzel bir içecek
Tqlr3Lc-mDc,455830,458020,yaptırdım Ne yaptınız abla diğer yaptığı
Tqlr3Lc-mDc,458020,459389,Teşekkür ederim
Tqlr3Lc-mDc,459389,462550,yani varsa iyi su denk geliyor bazen
Tqlr3Lc-mDc,462550,464169,güzel oldu sefer ki çok güzel olmuş Çok
Tqlr3Lc-mDc,464169,466780,beğendim şimdi birazcık burada işte
Tqlr3Lc-mDc,466780,469599,burada suyu tuzlu su yani boğazın
Tqlr3Lc-mDc,469599,472750,özelliği hızlı olması tuzlu suda Cilde
Tqlr3Lc-mDc,472750,475599,çok iyi geliyor deniz var hem ağaçlardan
Tqlr3Lc-mDc,475599,479139,denize gösterdiğiniz ilgi bildi isteyen
Tqlr3Lc-mDc,479139,481120,Denize girecek isteyen havuza girdik
Tqlr3Lc-mDc,481120,483400,öyle bir kaç saat buralarda takılacağız
Tqlr3Lc-mDc,483400,485710,ondan sonra başka bir mekana gideriz
Tqlr3Lc-mDc,485710,487479,diye düşünüyorum yani öyle geçeceğiz
Tqlr3Lc-mDc,487479,489570,Evet
Tqlr3Lc-mDc,490470,494970,Yavru beni çekiyorsun yavrum
Tqlr3Lc-mDc,494970,497350,diyecektim o sırada de
Tqlr3Lc-mDc,497350,501010,bilmiyorum vallahi
Tqlr3Lc-mDc,501700,503680,duruyorsun yani
Tqlr3Lc-mDc,503680,509449,iyi Yani tabii ki de o
Tqlr3Lc-mDc,511450,518399,[Müzik]
Tqlr3Lc-mDc,518649,520680,bu
Tqlr3Lc-mDc,522180,524519,telefon
Tqlr3Lc-mDc,524519,528868,telefon telefon
Tqlr3Lc-mDc,530069,531629,öpüyorum
Tqlr3Lc-mDc,531629,533970,şekerim
Tqlr3Lc-mDc,533970,537928,beni ara
Tqlr3Lc-mDc,557050,558540,ya
Tqlr3Lc-mDc,558540,563860,Hayır daha sonra kendi hayatı e
Tqlr3Lc-mDc,563860,567748,[Müzik]
Tqlr3Lc-mDc,587160,589190,ya
Tqlr3Lc-mDc,589490,593269,hadi ya takımları
Tqlr3Lc-mDc,603910,606970,[Müzik]
Tqlr3Lc-mDc,609810,611899,[Müzik]
Tqlr3Lc-mDc,611899,614959,hu hu
Tqlr3Lc-mDc,615190,618299,[Müzik]
Tqlr3Lc-mDc,619900,622930,314 ha ha
Tqlr3Lc-mDc,622930,625930,Hadi
Tqlr3Lc-mDc,627610,631089,gel verdiler
Tqlr3Lc-mDc,632680,635170,kadar olur
Tqlr3Lc-mDc,635170,635910,Allah
Tqlr3Lc-mDc,635910,637649,Allah
Tqlr3Lc-mDc,637649,641519,salihlerden olmayacak
Tqlr3Lc-mDc,641960,645099,[Müzik]
Tqlr3Lc-mDc,647550,651300,serbest arkadaşlarım
Tqlr3Lc-mDc,653820,657100,şimdi şey Esralar şeye gittiler bileklik
Tqlr3Lc-mDc,657100,658810,Ne gibi bir şeyler alacaklarmış kendine
Tqlr3Lc-mDc,658810,660820,açılsın bugünlük çıkmıyor ses soğuk
Tqlr3Lc-mDc,660820,662920,sulardan buzlardan bizden orada Türk
Tqlr3Lc-mDc,662920,665260,kahvesi içeceğiz şimdi terasta hafıza
Tqlr3Lc-mDc,665260,666459,girmiştik işte biraz Ondan sonra
Tqlr3Lc-mDc,666459,668199,tekrardan havuza giriyor yani havuz
Tqlr3Lc-mDc,668199,672399,kahve içecek bu ifak bu üçlü arasında
Tqlr3Lc-mDc,672399,675510,mekik dokuyor yani görüntü oraya yani
Tqlr3Lc-mDc,675510,678190,tutmadan bir şeyler içmek durmadan Yani
Tqlr3Lc-mDc,678190,680820,bu nedir arkadaş
Tqlr3Lc-mDc,680820,683560,ya ev daha kadar bir şey bitmiyor mu
Tqlr3Lc-mDc,683560,686040,size diyet hakikaten yapıyormuşuz yani
Tqlr3Lc-mDc,686040,688630,Yani önce devam Tabii ki de Tabii ki de
Tqlr3Lc-mDc,688630,690389,devam ediyoruz Ama yok
Tqlr3Lc-mDc,690389,695180,söyleyelim mi kahve söyleyeceğiz
Tqlr3Lc-mDc,695180,697430,bu burada terasta gölgedemi soluyor
Tqlr3Lc-mDc,697430,699890,gündüz kahve keyfi tepeden de otele
Tqlr3Lc-mDc,699890,702710,göstereyim size Biz tutam şu ortada
Tqlr3Lc-mDc,702710,704390,Güneş ediyoruz bugün Bizimkiler Oradalar
Tqlr3Lc-mDc,704390,707180,Şu anda da normal bir yoğunluk ta bugün
Tqlr3Lc-mDc,707180,708490,Otel iyi
Tqlr3Lc-mDc,708490,712270,çok çok öyle Aşırı kalabalık değil
Tqlr3Lc-mDc,712270,714790,Evet şimdi kahve bahçe kahveyi Biz
Tqlr3Lc-mDc,714790,716770,Miray'la da bu içmeyi tercih ediyoruz
Tqlr3Lc-mDc,716770,718330,gündüz böyle bir Türk kahvemiz var
Tqlr3Lc-mDc,718330,721030,mutlaka iyi geliyor be seviyorum ben
Tqlr3Lc-mDc,721030,724660,kahveyi zaten Eyvallah zaten evde hep
Tqlr3Lc-mDc,724660,727210,içiyoruz yani durmadan şimdi kahve
Tqlr3Lc-mDc,727210,728560,içeceğim Sonra tekrar bizimkilerin
Tqlr3Lc-mDc,728560,729810,yanına gideceğiz
Tqlr3Lc-mDc,729810,733050,Evet şimdi bu gece bir gösteri olacağı
Tqlr3Lc-mDc,733050,734750,için erken odaya çıkıyoruz
Tqlr3Lc-mDc,734750,737580,hazırlanacağız anca duş saçma grupta
Tqlr3Lc-mDc,737580,740610,falan şimdi oraya giderken öyle bir
Tqlr3Lc-mDc,740610,743400,hafta buralara çekip çocuklar için böyle
Tqlr3Lc-mDc,743400,746700,bir aqua park var başka büyük aqua
Tqlr3Lc-mDc,746700,749490,parkları da var başka bir bölümde onu
Tqlr3Lc-mDc,749490,751529,ekran videosu da görmüşsünüzdür bu sefer
Tqlr3Lc-mDc,751529,754200,diye düşünüyorum ya da göreceksiniz bir
Tqlr3Lc-mDc,754200,755390,bilmiyorum
Tqlr3Lc-mDc,755390,759270,şekilde güzel şey çok farklı görüntü
Tqlr3Lc-mDc,759270,760700,olarak güzel
Tqlr3Lc-mDc,760700,769050,Biz Aqua Park Evet evet şekilde var öyle
Tqlr3Lc-mDc,770150,771370,bu
Tqlr3Lc-mDc,771370,775010,başkan benim korkuttun çocuğum oydere
Tqlr3Lc-mDc,775010,776900,bulmuş muz yiyor bizim kız Yağmur
Tqlr3Lc-mDc,776900,778330,canavara
Tqlr3Lc-mDc,778330,783320,bakalım ne çeşitleri var mı
Tqlr3Lc-mDc,788370,790550,bak şimdi ben bir şeyler alacağız
Tqlr3Lc-mDc,790550,795740,yapıyordum şeyler oluyor ama Nuray Ben
Tqlr3Lc-mDc,796880,799680,böyle tuz bir şeyler alacağım birkaç
Tqlr3Lc-mDc,799680,802650,tane Işıl küçük simitlerden kendisinden
Tqlr3Lc-mDc,802650,804390,birkaç tanesini tuzlu yemek istiyorum
Tqlr3Lc-mDc,804390,805160,ben ya
Tqlr3Lc-mDc,805160,808070,şimdi odaya çıkıyoruz
Tqlr3Lc-mDc,808070,810720,dur falan yapacağım hazırlayacağız akşam
Tqlr3Lc-mDc,810720,813470,yemeğe gideceğim ne
Tqlr3Lc-mDc,813470,815790,yapacaksın mecbur açacağım kapının
Tqlr3Lc-mDc,815790,818899,önünde mi bekleyeceğim ben acaba
Tqlr3Lc-mDc,822080,825230,bunlar yok bu
Tqlr3Lc-mDc,825230,829370,kurgudan süs yapmışlar Can çok güzel
Tqlr3Lc-mDc,829370,832520,Tamam çok güzel çok beğendim zaten
Tqlr3Lc-mDc,832520,836900,evet bu da çok güzel
Tqlr3Lc-mDc,836900,839839,çok güzel
Tqlr3Lc-mDc,839839,843300,Evet bu şekilde hazırlandım böyle de
Tqlr3Lc-mDc,843300,845400,Colgate şeyler cm hoşuna gitmese de
Tqlr3Lc-mDc,845400,847800,parası tatil olduğu için bir otel olduğu
Tqlr3Lc-mDc,847800,850120,için da giymeyi tercih ediyorum Çünkü
Tqlr3Lc-mDc,850120,852880,seviyorum Açıkçası bu elbise çok
Tqlr3Lc-mDc,852880,855580,bayıldım ben bundan esilada var bu
Tqlr3Lc-mDc,855580,857350,elbisenin aynısı Hatta anne kız kombini
Tqlr3Lc-mDc,857350,858910,falan yapmayı düşünüyorduk biz bu gece
Tqlr3Lc-mDc,858910,861610,ama o başka bir kombin yaptı Neyse yarın
Tqlr3Lc-mDc,861610,863590,öbür gün giyiniriz falan dedik Şimdi
Tqlr3Lc-mDc,863590,865990,böyle bir şekilde hazırlandım Ondan
Tqlr3Lc-mDc,865990,867520,sonra Saçım başım falan kuruttum şimdi
Tqlr3Lc-mDc,867520,869590,şeye gidiyoruz neden ona geri gidiyoruz
Tqlr3Lc-mDc,869590,871780,akşam yemeğine Bugün güzel gece olacak
Tqlr3Lc-mDc,871780,874390,çünkü Türk gecesi Haydi gidelim şimdi
Tqlr3Lc-mDc,874390,876670,Hava dışarıda birazcık bozuldu Yani
Tqlr3Lc-mDc,876670,879730,biraz bir yağmur havaları var Umarım bu
Tqlr3Lc-mDc,879730,881980,geceki eğlence iptal edilmez Gerçekten
Tqlr3Lc-mDc,881980,884140,merak ediyordum Çünkü nasıl olacağına
Tqlr3Lc-mDc,884140,887440,şimdi bir lobi tarafındaki balkondan Biz
Tqlr3Lc-mDc,887440,890620,bir bakalım ne ne alemde Aşağısı nasıl
Tqlr3Lc-mDc,890620,892570,bir hazırlık var yemek saatine daha bir
Tqlr3Lc-mDc,892570,894780,yarım saat var ama yağmur var dışarıda
Tqlr3Lc-mDc,894780,898570,bir kahve içeceğim o saate kadar bakayım
Tqlr3Lc-mDc,898570,902590,Ay inanmıyorum ya Ya bildiğin yağmur var
Tqlr3Lc-mDc,902590,905380,ve şu anda hazırlık yapılamıyor bahçede
Tqlr3Lc-mDc,905380,908390,de durmamış ki yağmur yağıyor şu an bu
Tqlr3Lc-mDc,908390,912360,ne durması bakar mısınız
Tqlr3Lc-mDc,912360,915150,bu Ay inanmıyorum
Tqlr3Lc-mDc,915150,918660,ama inşallah durur çok üzüldüm Neyse biz
Tqlr3Lc-mDc,918660,921980,bir Türk kahvesi içelim içerdeydim
Tqlr3Lc-mDc,921980,924080,Bu ne
Tqlr3Lc-mDc,924080,926160,şimdi Ben kendime bir Türk kahvesi
Tqlr3Lc-mDc,926160,929250,yaptım içiyorum kendim yaptım ya böyle
Tqlr3Lc-mDc,929250,932790,elimde gibi Öyle de rahatım Evet gün
Tqlr3Lc-mDc,932790,935760,bugündür gayet rahatım gayet iyi soğanda
Tqlr3Lc-mDc,935760,937580,her şey yolunda gidiyor gidiyor
Tqlr3Lc-mDc,937580,939810,Ben de bayağı böyle kendi evimdeyim
Tqlr3Lc-mDc,939810,942360,şimdi geçtim kahve yaptım yani Birkaç
Tqlr3Lc-mDc,942360,944070,gün işte daha buradayız Ondan sonra
Tqlr3Lc-mDc,944070,946830,dönüyoruz Allah'ın izniyle sonra artık
Tqlr3Lc-mDc,946830,949230,kısmet seneye yaza Sonbaharda başka
Tqlr3Lc-mDc,949230,950660,tatillere
Tqlr3Lc-mDc,950660,953070,bu şu anda havanın düzelmesini
Tqlr3Lc-mDc,953070,954900,bekliyoruz Yağmur hala dışarıda devam
Tqlr3Lc-mDc,954900,957930,ediyor çok üzücü oldu Şimdi güzel bir
Tqlr3Lc-mDc,957930,961020,eğlence tasarlanmıştı İnşallah soruda
Tqlr3Lc-mDc,961020,963480,yaparlar şimdi kahve içeceğim Ondan
Tqlr3Lc-mDc,963480,966150,sonra da durursa dışarıdaki hazırlığı
Tqlr3Lc-mDc,966150,968570,herşeyi size göstereceğim Umarım olur
Tqlr3Lc-mDc,968570,971450,şimdi yağmur Biraz dindi
Tqlr3Lc-mDc,971450,975190,Bakalım burada bir gösteri olacak mı bu
Tqlr3Lc-mDc,975190,977410,hazırlıklar başladı ama biz bu tarafta
Tqlr3Lc-mDc,977410,980800,oturmaya cağız yani olur yağmur yağar
Tqlr3Lc-mDc,980800,983440,falan böyle sırsıklam olmak istemem bu
Tqlr3Lc-mDc,983440,985990,tarafta Hazırlandı masanız o tarafa
Tqlr3Lc-mDc,985990,990029,doğru gidiyoruz bizim ekip gidiyor Zaten
Tqlr3Lc-mDc,990029,991829,bakalım
Tqlr3Lc-mDc,991829,996569,hangi masa bizim iş iş çok şık
Tqlr3Lc-mDc,996569,999569,hazırladım
Tqlr3Lc-mDc,1002610,1004339,[Müzik]
Tqlr3Lc-mDc,1004339,1007339,süper
Tqlr3Lc-mDc,1007380,1009589,[Müzik]
Tqlr3Lc-mDc,1009589,1014250,şimdi masamızı da çok güzel hoş bulduk
Tqlr3Lc-mDc,1014250,1016610,Teşekkür ederiz
Tqlr3Lc-mDc,1016610,1020160,yemek salonunda bir hazırlık var Ali abi
Tqlr3Lc-mDc,1020160,1023550,Tatlılar nasıl dı dıdı dehşetle olay
Tqlr3Lc-mDc,1023550,1025038,bugün
Tqlr3Lc-mDc,1025038,1026839,neden
Tqlr3Lc-mDc,1026839,1029250,ne diye size tatilde diyetin olur
Tqlr3Lc-mDc,1029250,1031400,Saçmalama ciddiyim
Tqlr3Lc-mDc,1031400,1035140,götürüyor bugün mü
Tqlr3Lc-mDc,1035140,1037839,ya boş ver bugünkü hazırlık gerçekten
Tqlr3Lc-mDc,1037839,1039850,çok ciddi bir hazırlık yapılmış ve çok
Tqlr3Lc-mDc,1039850,1042430,çok emek verilmiş Birazdan da çok güzel
Tqlr3Lc-mDc,1042430,1044910,ayrıntılara değilmiş birazdan
Tqlr3Lc-mDc,1044910,1047530,götüreceğim sizi gezdireceğim ya Nasıl
Tqlr3Lc-mDc,1047530,1049150,hazırlıkların yapıldığını görmenizi
Tqlr3Lc-mDc,1049150,1051130,istiyorum ben şimdi yemeğimi alma Yemek
Tqlr3Lc-mDc,1051130,1052710,yiyeceğim ondan sonra nasıl
Tqlr3Lc-mDc,1052710,1055660,hazırlanmış neler yapılır ve yöresel
Tqlr3Lc-mDc,1055660,1057970,lezzetler falan hazırlanmış gayet güzel
Tqlr3Lc-mDc,1057970,1058990,göstereceğim birazdan
Tqlr3Lc-mDc,1058990,1060240,[Müzik]
Tqlr3Lc-mDc,1060240,1064260,bunları aldım Bunu arayacağım
Tqlr3Lc-mDc,1064260,1066670,şimdi size hazırlıkları göstermek
Tqlr3Lc-mDc,1066670,1070240,istiyorum arzda başlayalım bunun içinde
Tqlr3Lc-mDc,1070240,1071880,ne var mesela
Tqlr3Lc-mDc,1071880,1074830,bilmiyorlar Batman hava karpuz şerbeti
Tqlr3Lc-mDc,1074830,1077080,olabilir mi
Tqlr3Lc-mDc,1077080,1079090,ve bu şekilde böyle bayraklarla
Tqlr3Lc-mDc,1079090,1081970,süslenmiş her taraf Türkiye'deki olduğu
Tqlr3Lc-mDc,1081970,1084970,için burada da yine böyle karpuzlara
Tqlr3Lc-mDc,1084970,1087850,şekiller yapılmış bakalım Türk gecesine
Tqlr3Lc-mDc,1087850,1091470,özel hangi renkler bundandır
Tqlr3Lc-mDc,1091470,1094350,çiğ köfteler yapıldı
Tqlr3Lc-mDc,1094350,1098410,süper Esra Akın en bayıldığı yer burası
