vid,start,end,text
3Hxt6TH_YZ8,140160,141120,don't know if he's gonna be able to do
3Hxt6TH_YZ8,141120,143120,it today but he's gonna do it sometime
3Hxt6TH_YZ8,143120,144800,soon because i'm not gonna have a
3Hxt6TH_YZ8,144800,146080,crooked teeth because he doesn't feel
3Hxt6TH_YZ8,146080,147599,like putting my permanent retainer do
3Hxt6TH_YZ8,147599,148879,you think they're gonna have your
3Hxt6TH_YZ8,148879,150720,retainers ready there or they have to
3Hxt6TH_YZ8,150720,153519,order to order them so where we're going
3Hxt6TH_YZ8,153519,155280,i don't know consultation maybe like i'm
3Hxt6TH_YZ8,155280,156560,gonna tell them i want permanent
3Hxt6TH_YZ8,156560,157840,retainers because
3Hxt6TH_YZ8,157840,159680,it's not just my bottom my top doesn't
3Hxt6TH_YZ8,159680,161920,move when i bottom
3Hxt6TH_YZ8,161920,163840,they're moving so fast and it's just not
3Hxt6TH_YZ8,163840,168080,okay and the plan for today is guys
3Hxt6TH_YZ8,168080,169360,yeah let me tell you guys because she's
3Hxt6TH_YZ8,169360,170879,gonna say her plan but my plan is
3Hxt6TH_YZ8,170879,173519,different oh but you got to be with me
3Hxt6TH_YZ8,173519,176080,yeah let's stop whatever
3Hxt6TH_YZ8,176080,179040,anyways so we're going to the gym after
3Hxt6TH_YZ8,179040,181360,my invisalign and then after that we're
3Hxt6TH_YZ8,181360,182319,going to go to walmart because we're
3Hxt6TH_YZ8,182319,184000,going to get go pick up some things and
3Hxt6TH_YZ8,184000,186000,emily wanted some awesome stuff so you
3Hxt6TH_YZ8,186000,187599,might have to like facetime her it's
3Hxt6TH_YZ8,187599,190080,just assay and then after that she said
3Hxt6TH_YZ8,190080,192400,i'm gonna go to the gym with you guys
3Hxt6TH_YZ8,192400,194239,you tried to wake her up and she said
3Hxt6TH_YZ8,194239,196640,nope and then after that we're gonna go
3Hxt6TH_YZ8,196640,198319,home get ready and we're gonna go to the
3Hxt6TH_YZ8,198319,200959,beach yeah so exciting cheese with the
3Hxt6TH_YZ8,200959,202879,perio and with the perio and we crumb
3Hxt6TH_YZ8,202879,204239,cheese with crumb and we're going to the
3Hxt6TH_YZ8,204239,206159,beach amazing
3Hxt6TH_YZ8,206159,208400,i've been to the kitchen like a week oh
3Hxt6TH_YZ8,208400,209760,wow
3Hxt6TH_YZ8,209760,212760,dude
3Hxt6TH_YZ8,213519,215120,that's a good idea but anyway that's
3Hxt6TH_YZ8,215120,216640,what we're gonna do today and emily has
3Hxt6TH_YZ8,216640,218879,open gym why don't they fix this road
3Hxt6TH_YZ8,218879,220560,no i you can't tell me it's hard to get
3Hxt6TH_YZ8,220560,222879,a little bit of cement and fix that
3Hxt6TH_YZ8,222879,225280,then emily has open gym at six o'clock
3Hxt6TH_YZ8,225280,227200,so we're gonna go to the yelani's house
3Hxt6TH_YZ8,227200,229760,at night to wait there for her because
3Hxt6TH_YZ8,229760,231840,it's super close to her house so that's
3Hxt6TH_YZ8,231840,234720,the plan oh do i have to
3Hxt6TH_YZ8,234720,236480,what are you gonna do mommy i don't know
3Hxt6TH_YZ8,236480,238400,what am i gonna do but like exactly you
3Hxt6TH_YZ8,238400,240239,can go and talk with your beautiful
3Hxt6TH_YZ8,240239,242159,cousin i haven't seen her like
3Hxt6TH_YZ8,242159,244239,so you miss her so much no not really
3Hxt6TH_YZ8,244239,245280,but i'm not saying i haven't seen
3Hxt6TH_YZ8,245280,246560,anything
3Hxt6TH_YZ8,246560,247920,so let's see what happened with her
3Hxt6TH_YZ8,247920,250000,beautiful teeth today something gets
3Hxt6TH_YZ8,250000,252000,better
3Hxt6TH_YZ8,252000,254640,angeria where he is he's driving right
3Hxt6TH_YZ8,254640,257280,now to georgia georgia
3Hxt6TH_YZ8,257280,259759,he has a gang on multiple games using
3Hxt6TH_YZ8,259759,262639,him at 5 30 today oh my god after a long
3Hxt6TH_YZ8,262639,264560,day he woke up at five in the morning
3Hxt6TH_YZ8,264560,268080,yep good morning guys
3Hxt6TH_YZ8,268080,270560,anyways i got my permanent retainer
3Hxt6TH_YZ8,270560,271840,and it was super easy it literally took
3Hxt6TH_YZ8,271840,273680,like 10 minutes anyways we're going to
3Hxt6TH_YZ8,273680,276000,the gym now and my banana is hot because
3Hxt6TH_YZ8,276000,277520,it was in the car and i also just like
3Hxt6TH_YZ8,277520,278800,got these in and i don't know how to eat
3Hxt6TH_YZ8,278800,280479,with them yet so we're just not going to
3Hxt6TH_YZ8,280479,281440,eat this
3Hxt6TH_YZ8,281440,283120,and we're gonna go to the gym and they
3Hxt6TH_YZ8,283120,286240,gave us a little goodie bag for our dad
3Hxt6TH_YZ8,286240,288960,that's what it is but he says
3Hxt6TH_YZ8,288960,290800,wait so now i have it and it's like oh
3Hxt6TH_YZ8,290800,292720,just like a wire
3Hxt6TH_YZ8,292720,295040,behind my teeth but they can last until
3Hxt6TH_YZ8,295040,297840,30 years in total my teeth have costed
3Hxt6TH_YZ8,297840,298560,her
3Hxt6TH_YZ8,298560,302639,close to like 13 yeah thousand dollars
3Hxt6TH_YZ8,302639,303440,yeah
3Hxt6TH_YZ8,303440,305919,so let's gonna change the subject we
3Hxt6TH_YZ8,305919,307840,just pay a thousand dollars right now
3Hxt6TH_YZ8,307840,309759,because of that and the upper retainer
3Hxt6TH_YZ8,309759,312000,that are coming in two weeks so
3Hxt6TH_YZ8,312000,313520,enjoy the moment
3Hxt6TH_YZ8,313520,316080,yeah but definitely when i have kids i'm
3Hxt6TH_YZ8,316080,318160,just gonna get them braces
3Hxt6TH_YZ8,318160,319600,like when they're really young like what
3Hxt6TH_YZ8,319600,322000,i did but like even younger like kaylee
3Hxt6TH_YZ8,322000,323520,had hers like that and i'm gonna get
3Hxt6TH_YZ8,323520,325039,with a good doctor and they're getting
3Hxt6TH_YZ8,325039,327120,braces they're not getting invisalign oh
3Hxt6TH_YZ8,327120,329199,you are so mean mom
3Hxt6TH_YZ8,329199,330960,no because braces is better like a
3Hxt6TH_YZ8,330960,332560,hundred percent even if they'll say okay
3Hxt6TH_YZ8,332560,333199,um
3Hxt6TH_YZ8,333199,335440,and it require responsibility which kids
3Hxt6TH_YZ8,335440,336479,don't have
3Hxt6TH_YZ8,336479,337440,also
3Hxt6TH_YZ8,337440,339120,it's just like i find it so stupid like
3Hxt6TH_YZ8,339120,341039,honestly okay it might work whatever
3Hxt6TH_YZ8,341039,342720,whatever but i don't really think it
3Hxt6TH_YZ8,342720,343759,works
3Hxt6TH_YZ8,343759,345600,as much as braces do just a personal
3Hxt6TH_YZ8,345600,347039,opinion
3Hxt6TH_YZ8,347039,349120,and which one is more painful they're
3Hxt6TH_YZ8,349120,350800,both equally painful for the first few
3Hxt6TH_YZ8,350800,352400,days like your teeth are gonna hurt
3Hxt6TH_YZ8,352400,354560,either way but braces like okay yeah
3Hxt6TH_YZ8,354560,356080,they might not look the best but like
3Hxt6TH_YZ8,356080,357680,kids kind of like to have them like i
3Hxt6TH_YZ8,357680,359360,wanted braces when i was younger if you
3Hxt6TH_YZ8,359360,360479,were to first told me oh you're gonna
3Hxt6TH_YZ8,360479,362800,get invisalign i'd be like no i don't
3Hxt6TH_YZ8,362800,364560,want invisalign i want braces because
3Hxt6TH_YZ8,364560,366319,braces look cool when you're like in
3Hxt6TH_YZ8,366319,368319,elementary school hello guys so we are
3Hxt6TH_YZ8,368319,369840,back and we went to the gym and we went
3Hxt6TH_YZ8,369840,371120,to walmart and now we're gonna do a
3Hxt6TH_YZ8,371120,373039,little haul i was like my first time
3Hxt6TH_YZ8,373039,374240,eating with my
3Hxt6TH_YZ8,374240,376080,new permanent bottom things on and it's
3Hxt6TH_YZ8,376080,377919,like weird i have a lot of food stuck in
3Hxt6TH_YZ8,377919,379120,my teeth but my mom's gonna give me like
3Hxt6TH_YZ8,379120,380400,a a
3Hxt6TH_YZ8,380400,383520,water cleaner toothpick thing because i
3Hxt6TH_YZ8,383520,384800,can't floss even though i don't floss
3Hxt6TH_YZ8,384800,386560,but better cleaning you know here's a
3Hxt6TH_YZ8,386560,388240,little haul i wanted to walmart to get a
3Hxt6TH_YZ8,388240,389840,long board or just like a skateboard
3Hxt6TH_YZ8,389840,390960,something like
3Hxt6TH_YZ8,390960,392880,along those lines
3Hxt6TH_YZ8,392880,394800,and i couldn't find one that was cute
3Hxt6TH_YZ8,394800,396000,there's only like two options and
3Hxt6TH_YZ8,396000,398080,they're ugly so
3Hxt6TH_YZ8,398080,401120,yay first thing hall opening of it uriel
3Hxt6TH_YZ8,401120,403680,introduced me to these and they are so
3Hxt6TH_YZ8,403680,404800,good
3Hxt6TH_YZ8,404800,406080,they're just like addicting i don't know
3Hxt6TH_YZ8,406080,409840,what it is they're just so
3Hxt6TH_YZ8,411599,413039,i can't stop they're not like super
3Hxt6TH_YZ8,413039,414960,spicy and they're just like
3Hxt6TH_YZ8,414960,416080,they're like an amazing taste but
3Hxt6TH_YZ8,416080,417440,they're just so good like i don't know
3Hxt6TH_YZ8,417440,418960,what it is but anyways i've only seen a
3Hxt6TH_YZ8,418960,421120,whole bag of those on the way home and
3Hxt6TH_YZ8,421120,423360,we got some dynamite only one bag
3Hxt6TH_YZ8,423360,424560,so
3Hxt6TH_YZ8,424560,428400,and we wanted these um acai bowl
3Hxt6TH_YZ8,428400,429759,they're like acai
3Hxt6TH_YZ8,429759,432160,little packets so we'll see if these are
3Hxt6TH_YZ8,432160,433440,good we've tried them before and i
3Hxt6TH_YZ8,433440,435120,didn't personally like them but maybe
3Hxt6TH_YZ8,435120,437919,she can make it work then we got these
3Hxt6TH_YZ8,437919,439199,we got like the
3Hxt6TH_YZ8,439199,440720,we've got a different like flavor of
3Hxt6TH_YZ8,440720,442720,these like before these ones are the
3Hxt6TH_YZ8,442720,445360,veggie crisp rice peas black beans so
3Hxt6TH_YZ8,445360,447039,we'll see if these ones are good
3Hxt6TH_YZ8,447039,450639,and then we got some food for the dogs
3Hxt6TH_YZ8,450639,452639,we went for this um
3Hxt6TH_YZ8,452639,454880,specifically two
3Hxt6TH_YZ8,454880,456479,stomach medicine
3Hxt6TH_YZ8,456479,459280,and then blueberries and then we needed
3Hxt6TH_YZ8,459280,462400,tampons for me so i got
3Hxt6TH_YZ8,462400,464560,tampons and then
3Hxt6TH_YZ8,464560,466080,my mom needed
3Hxt6TH_YZ8,466080,467360,some pads
3Hxt6TH_YZ8,467360,469599,so let's open these and see if these are
3Hxt6TH_YZ8,469599,471680,the ones i like because i got the super
3Hxt6TH_YZ8,471680,473039,plus ones
3Hxt6TH_YZ8,473039,474879,okay they are i think they're good i'm
3Hxt6TH_YZ8,474879,478160,gonna need a change soon oh they're very
3Hxt6TH_YZ8,478160,480319,they're small but it's okay anyways it's
3Hxt6TH_YZ8,480319,481840,really hot um we're gonna go to the
3Hxt6TH_YZ8,481840,482879,beach i'm gonna try to find like a
3Hxt6TH_YZ8,482879,485199,skateboard or something in our garage
3Hxt6TH_YZ8,485199,487599,and i think we have one i think we have
3Hxt6TH_YZ8,487599,489759,one but i don't know for sure but
3Hxt6TH_YZ8,489759,491840,anyways um before we do go i'm probably
3Hxt6TH_YZ8,491840,493599,gonna have some rice and ground beef
3Hxt6TH_YZ8,493599,495520,with plantains because my dad made me
3Hxt6TH_YZ8,495520,497280,and i should probably eat like better
3Hxt6TH_YZ8,497280,500080,but i'm really tempted to go eat that
3Hxt6TH_YZ8,500080,502160,crumble cookie a crumble cookies over
3Hxt6TH_YZ8,502160,504000,there but i'm trying but it's really not
3Hxt6TH_YZ8,504000,506639,working but it's okay you know it's so
3Hxt6TH_YZ8,506639,509120,hot and i don't know where i'm going
3Hxt6TH_YZ8,509120,510879,she answered me so she can't be sleeping
3Hxt6TH_YZ8,510879,513760,we'll see you guys when we are ready
3Hxt6TH_YZ8,513760,516560,hello hello guys update
3Hxt6TH_YZ8,516560,519839,it is six o'clock we stay no
3Hxt6TH_YZ8,519839,521518,nothing emily
3Hxt6TH_YZ8,521518,524240,emily was tired all day i listened to
3Hxt6TH_YZ8,524240,526720,she took a nap i took a nap too i just
3Hxt6TH_YZ8,526720,528399,took a shower
3Hxt6TH_YZ8,528399,530560,emily's ready because she's gonna go to
3Hxt6TH_YZ8,530560,533680,the same gym to open gene to have to do
3Hxt6TH_YZ8,533680,535600,tumbling gymnastics
3Hxt6TH_YZ8,535600,537839,with her friend and that is pretty close
3Hxt6TH_YZ8,537839,539760,to my sister house and we're gonna wait
3Hxt6TH_YZ8,539760,542720,for her it's from six to eight we're
3Hxt6TH_YZ8,542720,546000,late like always and i'm eating costilla
3Hxt6TH_YZ8,546000,549320,see you later
3Hxt6TH_YZ8,562790,565860,[Music]
3Hxt6TH_YZ8,573440,577080,and you see it
3Hxt6TH_YZ8,587270,590320,[Laughter]
3Hxt6TH_YZ8,590320,591740,[Music]
3Hxt6TH_YZ8,591740,594160,[Laughter]
3Hxt6TH_YZ8,594160,597040,good morning guys i know yesterday we
3Hxt6TH_YZ8,597040,599279,didn't say good night after jelani's
3Hxt6TH_YZ8,599279,602560,house but we were tired and right now
3Hxt6TH_YZ8,602560,604399,it's 11 20
3Hxt6TH_YZ8,604399,607279,in the morning and look this mess and in
3Hxt6TH_YZ8,607279,610240,the process of checking all my leggings
3Hxt6TH_YZ8,610240,612640,to see which one i'm gonna use which one
3Hxt6TH_YZ8,612640,614959,i'm gonna donate and cleaning all of
3Hxt6TH_YZ8,614959,618000,this you see empty let me see what is in
3Hxt6TH_YZ8,618000,619680,this oh empty
3Hxt6TH_YZ8,619680,622880,and andy so we're gonna check everything
3Hxt6TH_YZ8,622880,625360,finally i'm gonna organize this corner
3Hxt6TH_YZ8,625360,628720,having a mess for but since i move i'm
3Hxt6TH_YZ8,628720,630399,gonna put these two
3Hxt6TH_YZ8,630399,632800,thingies in the garage they are empty
3Hxt6TH_YZ8,632800,634720,i'm gonna put in the garbage there look
3Hxt6TH_YZ8,634720,637760,coco and chanel they pee there i have
3Hxt6TH_YZ8,637760,641120,this bag of garbage already don't mind
3Hxt6TH_YZ8,641120,643920,this but this bag is and this bag is
3Hxt6TH_YZ8,643920,646399,full of clothes to the name the other
3Hxt6TH_YZ8,646399,648240,bag that i did the other day i took to
3Hxt6TH_YZ8,648240,650240,my sister's house last night i checked
3Hxt6TH_YZ8,650240,652720,all my jeans because
3Hxt6TH_YZ8,652720,655120,half of them they don't feed me what
3Hxt6TH_YZ8,655120,656959,happened coco chanel
3Hxt6TH_YZ8,656959,660240,so that's why this looks so amazing and
3Hxt6TH_YZ8,660240,662880,organized i don't use short you see i
3Hxt6TH_YZ8,662880,665519,have only a few but i have it because
3Hxt6TH_YZ8,665519,667120,you never know when you're gonna need it
3Hxt6TH_YZ8,667120,669760,so i have it just in case only two white
3Hxt6TH_YZ8,669760,670800,jeans
3Hxt6TH_YZ8,670800,673519,this i never use it but i have it just
3Hxt6TH_YZ8,673519,676240,in case maybe for christmas with a nice
3Hxt6TH_YZ8,676240,677120,top
3Hxt6TH_YZ8,677120,680480,all of these are buffandas the scarf
3Hxt6TH_YZ8,680480,682000,scarf i don't know how you say that when
3Hxt6TH_YZ8,682000,683440,it's cold you know you know what i'm
3Hxt6TH_YZ8,683440,685600,talking about hang on in that process
3Hxt6TH_YZ8,685600,688000,guy don't mind the shoes there that's
3Hxt6TH_YZ8,688000,689680,going to be another day
3Hxt6TH_YZ8,689680,691680,but i'm checking everything one more
3Hxt6TH_YZ8,691680,694800,time oh i have this almost empty too
3Hxt6TH_YZ8,694800,696320,you see
3Hxt6TH_YZ8,696320,698640,this one goes here but
3Hxt6TH_YZ8,698640,700880,almost empty too
3Hxt6TH_YZ8,700880,702480,coconut
3Hxt6TH_YZ8,702480,704240,and the shoes is gonna be another day
3Hxt6TH_YZ8,704240,706480,guys it's a long process oh let me bring
3Hxt6TH_YZ8,706480,710399,this with me to put more stuff and now
3Hxt6TH_YZ8,710399,711600,time
3Hxt6TH_YZ8,711600,714399,to do all of this i need breakfast oh
3Hxt6TH_YZ8,714399,717040,it's only 11 16 but i don't know when
3Hxt6TH_YZ8,717040,718800,i'm gonna eat breakfast and then i have
3Hxt6TH_YZ8,718800,721120,to wrap father's day preston they are
3Hxt6TH_YZ8,721120,722320,here
3Hxt6TH_YZ8,722320,724880,because tomorrow is father's day so see
3Hxt6TH_YZ8,724880,727920,you later guys peace out hey guys
3Hxt6TH_YZ8,727920,731120,my air track came so i'm gonna open it i
3Hxt6TH_YZ8,731120,733920,got this air track for free because i
3Hxt6TH_YZ8,733920,735680,got enough points
3Hxt6TH_YZ8,735680,738720,on fetch rewards i'll give you guys the
3Hxt6TH_YZ8,738720,739680,code
3Hxt6TH_YZ8,739680,741839,that you guys can use to get points
3Hxt6TH_YZ8,741839,745519,once i open it
3Hxt6TH_YZ8,745519,746720,this one
3Hxt6TH_YZ8,746720,749920,is i'm pretty sure like 16 feet the link
3Hxt6TH_YZ8,749920,750959,for this is going to be in the
3Hxt6TH_YZ8,750959,753839,description
3Hxt6TH_YZ8,755120,758480,come and look how long this is
3Hxt6TH_YZ8,758480,760079,16 feet
3Hxt6TH_YZ8,760079,761839,what
3Hxt6TH_YZ8,761839,763920,here is the code that you guys can use
3Hxt6TH_YZ8,763920,765839,when you get the app the code you guys
3Hxt6TH_YZ8,765839,767440,can use to get points
3Hxt6TH_YZ8,767440,769440,okay so i blew up the air track that's
3Hxt6TH_YZ8,769440,772079,what it looks like but allison's doing
3Hxt6TH_YZ8,772079,774320,something so she's going to show you
3Hxt6TH_YZ8,774320,777200,guys what are you doing
3Hxt6TH_YZ8,777519,778560,for what
3Hxt6TH_YZ8,778560,780959,no reason i have nothing to do so
3Hxt6TH_YZ8,780959,782240,basically today i'm going to keep saying
3Hxt6TH_YZ8,782240,783920,that we're going to the beach and then
3Hxt6TH_YZ8,783920,785600,because today we were going to and i
3Hxt6TH_YZ8,785600,787360,told my mom okay like don't take too
3Hxt6TH_YZ8,787360,789200,long like doing your broom stuff because
3Hxt6TH_YZ8,789200,790560,we're going to the beach and she's like
3Hxt6TH_YZ8,790560,792079,we're not going to the beach today out
3Hxt6TH_YZ8,792079,792959,late
3Hxt6TH_YZ8,792959,794720,okay so we're not going to the beach
3Hxt6TH_YZ8,794720,796079,today i guess and i already did my
3Hxt6TH_YZ8,796079,797360,makeup this morning
3Hxt6TH_YZ8,797360,798639,because i was going to go to practice
3Hxt6TH_YZ8,798639,800880,but then i had really bad cramps so i
3Hxt6TH_YZ8,800880,802639,didn't go to practice and i was okay so
3Hxt6TH_YZ8,802639,803519,i could just wear this makeup to the
3Hxt6TH_YZ8,803519,804959,beach and then we didn't even end up
3Hxt6TH_YZ8,804959,807279,going to the beach so now it's
3Hxt6TH_YZ8,807279,808240,1
3Hxt6TH_YZ8,808240,809279,10
3Hxt6TH_YZ8,809279,811600,and we're still at home doing nothing so
3Hxt6TH_YZ8,811600,814160,i'm gonna redo my makeup and then figure
3Hxt6TH_YZ8,814160,816959,out something to do because i'm you
3Hxt6TH_YZ8,816959,818480,could say bored
3Hxt6TH_YZ8,818480,820720,um i don't even know where my mom is
3Hxt6TH_YZ8,820720,822000,no
3Hxt6TH_YZ8,822000,823760,um yeah i haven't really seen her much
3Hxt6TH_YZ8,823760,825199,today but i just know that she took
3Hxt6TH_YZ8,825199,826639,every single one of her hangers that
3Hxt6TH_YZ8,826639,828240,were in my room because like we don't
3Hxt6TH_YZ8,828240,829680,like we have haters in this house but
3Hxt6TH_YZ8,829680,831360,there's like some points that we just
3Hxt6TH_YZ8,831360,833680,have a zero handle hangers available and
3Hxt6TH_YZ8,833680,834880,i take what i can find like i'm not
3Hxt6TH_YZ8,834880,837120,gonna just be like oh they're yours like
3Hxt6TH_YZ8,837120,838800,because she has specific ones like these
3Hxt6TH_YZ8,838800,840959,velvet ones for hers
3Hxt6TH_YZ8,840959,842639,like if there's nothing left and you're
3Hxt6TH_YZ8,842639,844880,not using it then why can't i use them
3Hxt6TH_YZ8,844880,846079,and she went to my room and took all the
3Hxt6TH_YZ8,846079,848240,ones that i had of hers so yeah for a
3Hxt6TH_YZ8,848240,850560,second i thought that she like literally
3Hxt6TH_YZ8,850560,852160,just left my clothes there and
3Hxt6TH_YZ8,852160,853680,thankfully she did not because i would
3Hxt6TH_YZ8,853680,854560,have
3Hxt6TH_YZ8,854560,857120,been so mad if she did that
3Hxt6TH_YZ8,857120,858560,because i literally cleaned my room
3Hxt6TH_YZ8,858560,861199,yesterday and i organized it all so if
3Hxt6TH_YZ8,861199,862399,she would have went in there and just
3Hxt6TH_YZ8,862399,864320,like destroyed it
3Hxt6TH_YZ8,864320,865920,i don't think you understand how mad i
3Hxt6TH_YZ8,865920,867040,was gonna be
3Hxt6TH_YZ8,867040,869360,but she didn't so we're good and that's
3Hxt6TH_YZ8,869360,871120,the little hair now i'm ready to do
3Hxt6TH_YZ8,871120,873120,nothing so i'm gonna go clean my room
3Hxt6TH_YZ8,873120,874880,because it's kind of a mess it's not
3Hxt6TH_YZ8,874880,876160,that bad
3Hxt6TH_YZ8,876160,878800,but it's pretty bad and here's my outfit
3Hxt6TH_YZ8,878800,881360,it's these billabong overalls they're
3Hxt6TH_YZ8,881360,882399,orange
3Hxt6TH_YZ8,882399,884320,they're like a burnt orange and then
3Hxt6TH_YZ8,884320,886240,just this white tank top i think we're
3Hxt6TH_YZ8,886240,887839,all kind of just in like this like
3Hxt6TH_YZ8,887839,889680,summer cleaning mode because everybody's
3Hxt6TH_YZ8,889680,890959,just cleaning
3Hxt6TH_YZ8,890959,893279,but it's such a mess in this house like
3Hxt6TH_YZ8,893279,894399,it's like we're cleaning but getting
3Hxt6TH_YZ8,894399,895440,nowhere
3Hxt6TH_YZ8,895440,897440,but messier so it's just kind of kind of
3Hxt6TH_YZ8,897440,899360,amazing you know i'm going to show you
3Hxt6TH_YZ8,899360,901760,my room so this is a bag of clothes that
3Hxt6TH_YZ8,901760,903760,i'm going to get rid of bag of clothes
3Hxt6TH_YZ8,903760,905120,it's like supposed to be mine but like i
3Hxt6TH_YZ8,905120,906480,don't even think it's all mine that's
3Hxt6TH_YZ8,906480,907600,laundry
3Hxt6TH_YZ8,907600,909120,that's like stuff that i bought for my
3Hxt6TH_YZ8,909120,910720,room and i like haven't put it up and
3Hxt6TH_YZ8,910720,912399,it's just kind of like mess and then
3Hxt6TH_YZ8,912399,914160,that's uriel's clothes and then these
3Hxt6TH_YZ8,914160,915680,are some jeans my mom found in her room
3Hxt6TH_YZ8,915680,917760,and then i fixed my closet originally it
3Hxt6TH_YZ8,917760,919279,was like this and then i flipped it so
3Hxt6TH_YZ8,919279,920480,then i put my sweatshirts on this side
3Hxt6TH_YZ8,920480,921920,and this on this side but that didn't
3Hxt6TH_YZ8,921920,923680,work for me because it just didn't work
3Hxt6TH_YZ8,923680,925199,like my dresses were too long for right
3Hxt6TH_YZ8,925199,926480,here even though the sweatshirts are
3Hxt6TH_YZ8,926480,928480,equally as long but still it looks
3Hxt6TH_YZ8,928480,930079,better like this i have all my tank tops
3Hxt6TH_YZ8,930079,932079,i put like five tank tops on each hanger
3Hxt6TH_YZ8,932079,933839,because i have so many tank tops like
3Hxt6TH_YZ8,933839,935360,each of them can't have a hanger and
3Hxt6TH_YZ8,935360,938399,then color coated dresses overalls and
3Hxt6TH_YZ8,938399,940320,then long sleeves that don't have like a
3Hxt6TH_YZ8,940320,941839,hood or anything that aren't crew necks
3Hxt6TH_YZ8,941839,943600,and stuff and then
3Hxt6TH_YZ8,943600,944720,sweatshirts i don't know why that's
3Hxt6TH_YZ8,944720,946000,there my mom put that there when she was
3Hxt6TH_YZ8,946000,947839,like taking away all of my hankers or
3Hxt6TH_YZ8,947839,951040,hers and then i arranged my shorts and
3Hxt6TH_YZ8,951040,952240,stuff and
3Hxt6TH_YZ8,952240,954720,my shorts my leggings my jeans and my
3Hxt6TH_YZ8,954720,957199,like pants and then i put clothes that
