vid,start,end,text
9QyQmL-mlV0,240480,244000,take you know pride in what we prepare
9QyQmL-mlV0,244000,246159,cooking is an act of love you know as
9QyQmL-mlV0,246159,248239,opposed to many countries where cooking
9QyQmL-mlV0,248239,250879,is a chore
9QyQmL-mlV0,253120,256160,it's going to be a ravioli truffle
9QyQmL-mlV0,256160,258479,with a wild mushroom cream what am i
9QyQmL-mlV0,258479,259680,going to do here we're going to get the
9QyQmL-mlV0,259680,262238,cream again
9QyQmL-mlV0,263199,265360,yes or no yeah it just so happened to
9QyQmL-mlV0,265360,268250,fall upon this particular dish
9QyQmL-mlV0,268250,271600,[Music]
9QyQmL-mlV0,271600,273040,in the kitchen of william page's
9QyQmL-mlV0,273040,275840,restaurant lunch is on the menu
9QyQmL-mlV0,275840,277919,it's like this every day
9QyQmL-mlV0,277919,280160,in france the midday meal is really a
9QyQmL-mlV0,280160,282800,grab and run affair much more it's an
9QyQmL-mlV0,282800,284800,affair to remember
9QyQmL-mlV0,284800,286560,france closes down between midday and 3
9QyQmL-mlV0,286560,288479,o'clock every day all the businesses all
9QyQmL-mlV0,288479,290800,the commerce everything's closed and so
9QyQmL-mlV0,290800,292400,they generally go home to eat or they
9QyQmL-mlV0,292400,294240,eat in a restaurant or whatever but yeah
9QyQmL-mlV0,294240,296479,everybody eats lunch and like a real sit
9QyQmL-mlV0,296479,298080,down lunches they're not like a sandwich
9QyQmL-mlV0,298080,301039,though not at all
9QyQmL-mlV0,301199,303680,for the french a long lunch could well
9QyQmL-mlV0,303680,305520,mean a long life
9QyQmL-mlV0,305520,308000,taking your time is good for you more
9QyQmL-mlV0,308000,310639,courses mean more variety and a
9QyQmL-mlV0,310639,314639,satisfied stomach means no snacking
9QyQmL-mlV0,314639,317280,i think how they eat is very healthy
9QyQmL-mlV0,317280,319840,and i lost weight when i came to france
9QyQmL-mlV0,319840,322720,we eat slowly we take the time we put
9QyQmL-mlV0,322720,324960,our fork and knife down between bites
9QyQmL-mlV0,324960,327440,actually what it does is that
9QyQmL-mlV0,327440,330320,if you eat slowly and not in a stressful
9QyQmL-mlV0,330320,332080,situation
9QyQmL-mlV0,332080,334880,your taste buds will be satisfied after
9QyQmL-mlV0,334880,336720,a few bites so you don't need to eat
9QyQmL-mlV0,336720,337600,much
9QyQmL-mlV0,337600,340560,this oyster and of course in france with
9QyQmL-mlV0,340560,341520,butter
9QyQmL-mlV0,341520,344000,it's a wonderful only in france moment
9QyQmL-mlV0,344000,345759,where a restaurant is this doctor's
9QyQmL-mlV0,345759,348960,laboratory and lunch his experiment they
9QyQmL-mlV0,348960,352479,put butter and they put cream on
9QyQmL-mlV0,352479,353600,everything
9QyQmL-mlV0,353600,356319,they eat cardiologist michelle delagero
9QyQmL-mlV0,356319,358160,is one of two men who discovered the
9QyQmL-mlV0,358160,360800,french paradox and our snail's good for
9QyQmL-mlV0,360800,361600,you
9QyQmL-mlV0,361600,362880,yes
9QyQmL-mlV0,362880,365520,very good his explanation is that the
9QyQmL-mlV0,365520,367759,bad things in the diet the saturated
9QyQmL-mlV0,367759,370479,fats red meat butter and cream are
9QyQmL-mlV0,370479,372400,cancelled out by the good things the
9QyQmL-mlV0,372400,376479,variety and the freshness of the food
9QyQmL-mlV0,376479,379440,but the key is drinking wine is the real
9QyQmL-mlV0,379440,380800,lifesaver
9QyQmL-mlV0,380800,382479,and so every lunch time you have some
9QyQmL-mlV0,382479,385520,wine yeah that is typically french we
9QyQmL-mlV0,385520,390560,have all the time a bottle of wine open
9QyQmL-mlV0,391039,393120,the way of drinking of the french is
9QyQmL-mlV0,393120,396720,chronic drinking every day every day and
9QyQmL-mlV0,396720,398420,moderate drinking
9QyQmL-mlV0,398420,401489,[Music]
9QyQmL-mlV0,402639,405120,this is rare medical advice but science
9QyQmL-mlV0,405120,406840,has confirmed what's long being
9QyQmL-mlV0,406840,409120,suspected people who drink a couple of
9QyQmL-mlV0,409120,411360,glasses of wine every day
9QyQmL-mlV0,411360,413440,live longer than those who don't drink
9QyQmL-mlV0,413440,414800,at all
9QyQmL-mlV0,414800,417440,alcohol also protects those who've had
9QyQmL-mlV0,417440,418440,heart attacks
9QyQmL-mlV0,418440,419680,[Music]
9QyQmL-mlV0,419680,421520,in our studies
9QyQmL-mlV0,421520,423360,in patients with established chronic
9QyQmL-mlV0,423360,425680,heart disease
9QyQmL-mlV0,425680,428160,two to four drinks were associated with
9QyQmL-mlV0,428160,432960,a 50 reduction of the risk of recurrence
9QyQmL-mlV0,432960,435440,so drink moderately and you have the
9QyQmL-mlV0,435440,437919,risk of having a second heart attack yes
9QyQmL-mlV0,437919,440319,exactly this is scientifically
9QyQmL-mlV0,440319,442080,demonstrated
9QyQmL-mlV0,442080,444000,one or two glasses of alcohol per day
9QyQmL-mlV0,444000,445840,probably in most people protects your
9QyQmL-mlV0,445840,447440,heart may protect against stroke and
9QyQmL-mlV0,447440,448639,there's evidence that it may protect
9QyQmL-mlV0,448639,450560,against dementia so i want to tell the
9QyQmL-mlV0,450560,452639,good news i think it's important to tell
9QyQmL-mlV0,452639,454479,the good news about
9QyQmL-mlV0,454479,456639,alcohol or wine wine particularly and a
9QyQmL-mlV0,456639,458479,glass of beer occasionally
9QyQmL-mlV0,458479,460160,and not be afraid to tell the truth
9QyQmL-mlV0,460160,461759,that's the truth
9QyQmL-mlV0,461759,464479,brisbane cardiologist david cahoon says
9QyQmL-mlV0,464479,466479,australians should pay close attention
9QyQmL-mlV0,466479,469680,to the french way of living and eating
9QyQmL-mlV0,469680,471840,a lot of the food that you hear about is
9QyQmL-mlV0,471840,474000,food that is on the surface not very
9QyQmL-mlV0,474000,475360,healthy but there's other things they
9QyQmL-mlV0,475360,477039,add to the food so it's the total blend
9QyQmL-mlV0,477039,480720,you see so when they have their fatty
9QyQmL-mlV0,480720,483520,meal a lot of the time they have cheese
9QyQmL-mlV0,483520,486080,cheese modified or fermented milk is
9QyQmL-mlV0,486080,487039,actually
9QyQmL-mlV0,487039,489039,not dangerous grape juice which is
9QyQmL-mlV0,489039,491360,fermented wine not just positively
9QyQmL-mlV0,491360,491980,healthy
9QyQmL-mlV0,491980,495919,[Music]
9QyQmL-mlV0,495919,498639,at this place the menu changes every day
9QyQmL-mlV0,498639,501039,today there are two starters tomato
9QyQmL-mlV0,501039,503919,salad fresh vegetables and then poached
9QyQmL-mlV0,503919,506400,fish followed by sand polana special
9QyQmL-mlV0,506400,509680,soft cheese and then fruit for dessert
9QyQmL-mlV0,509680,512560,but to book a table here you have to be
9QyQmL-mlV0,512560,515120,a toddler at this creche like most in
9QyQmL-mlV0,515120,518240,france lunch is four courses but this
9QyQmL-mlV0,518240,519919,being france it's much more than just
9QyQmL-mlV0,519919,521839,about the eating it's also about
9QyQmL-mlV0,521839,523650,educating the palette
9QyQmL-mlV0,523650,530720,[Music]
9QyQmL-mlV0,530720,532480,certainly it's the lifestyle it's not
9QyQmL-mlV0,532480,534399,the genes it's not genetics and we've
9QyQmL-mlV0,534399,536399,seen that in one study after another
9QyQmL-mlV0,536399,538720,that culture is very important and big
9QyQmL-mlV0,538720,540510,part of culture is what you eat
9QyQmL-mlV0,540510,543639,[Music]
9QyQmL-mlV0,544240,546080,while the french thrive on ignoring
9QyQmL-mlV0,546080,548480,dietary convention our fixation with it
9QyQmL-mlV0,548480,550320,grows
9QyQmL-mlV0,550320,552959,the zone died the callaway died this
9QyQmL-mlV0,552959,554959,orgasmic diet the healing diet the
9QyQmL-mlV0,554959,558160,hawaiian diet diet eskimo it goes on and
9QyQmL-mlV0,558160,559279,on and on
9QyQmL-mlV0,559279,560959,and what's the craziest diet you've
9QyQmL-mlV0,560959,562720,heard of the craziest diet is the
9QyQmL-mlV0,562720,564640,hallelujah diet actually
9QyQmL-mlV0,564640,569040,[Music]
9QyQmL-mlV0,569040,571360,the australian paradox is the greater
9QyQmL-mlV0,571360,573200,our obsession with losing weight the
9QyQmL-mlV0,573200,575600,more we pile on
9QyQmL-mlV0,575600,577680,portion sizes are getting bigger
9QyQmL-mlV0,577680,579519,and we're all tuned to eat what's on our
9QyQmL-mlV0,579519,581040,plate you know this is you got to eat
9QyQmL-mlV0,581040,582320,what's on your plate as portions get
9QyQmL-mlV0,582320,585279,bigger people eat more and we're just
9QyQmL-mlV0,585279,586880,over consuming
9QyQmL-mlV0,586880,590200,that's it
9QyQmL-mlV0,590830,593889,[Music]
9QyQmL-mlV0,594160,595920,the key thing about eating is to enjoy
9QyQmL-mlV0,595920,598000,what you're eating but when you've eaten
9QyQmL-mlV0,598000,601279,enough don't eat any more be satisfied
9QyQmL-mlV0,601279,603839,that's a key thing and don't snack
9QyQmL-mlV0,603839,606640,okay i won't
9QyQmL-mlV0,606880,608800,do you have a snack
9QyQmL-mlV0,608800,610640,rarely because again when you have your
9QyQmL-mlV0,610640,612720,three meals you you really don't have
9QyQmL-mlV0,612720,614720,reasons to snack do you ever drink soft
9QyQmL-mlV0,614720,616560,drink no
9QyQmL-mlV0,616560,617839,never no
9QyQmL-mlV0,617839,620560,not good all this sugar and it's not
9QyQmL-mlV0,620560,622959,appealing for me you know basically have
9QyQmL-mlV0,622959,625200,coffee or tea or
9QyQmL-mlV0,625200,627440,water and and wine
9QyQmL-mlV0,627440,629200,i would have the chocolate marquis
9QyQmL-mlV0,629200,631200,because it's a mousse with a vanilla
9QyQmL-mlV0,631200,633360,borini center that sounds good to me
9QyQmL-mlV0,633360,635360,while something sweet is always on
9QyQmL-mlV0,635360,637760,marie's menu it never makes it to her
9QyQmL-mlV0,637760,640079,hips i love espresso ice cream
9QyQmL-mlV0,640079,642720,not only do french women not get fat
9QyQmL-mlV0,642720,645200,they don't even break into a sweat
9QyQmL-mlV0,645200,647920,french women don't jog this is very bad
9QyQmL-mlV0,647920,649200,for your join
9QyQmL-mlV0,649200,651120,you know we would rather
9QyQmL-mlV0,651120,653279,do things that give us pleasure and
9QyQmL-mlV0,653279,655680,walking give us great pleasure
9QyQmL-mlV0,655680,657360,is there a french word for guilt does it
9QyQmL-mlV0,657360,659440,exist no actually i mentioned in the
9QyQmL-mlV0,659440,661120,book that you know sometimes i go to a
9QyQmL-mlV0,661120,662880,restaurant in new york in america and i
9QyQmL-mlV0,662880,665760,ordered a dessert and the waiter would
9QyQmL-mlV0,665760,668399,come and say oh this is sinfully
9QyQmL-mlV0,668399,669839,delicious
9QyQmL-mlV0,669839,673360,and to me it's why is it sinfully i mean
9QyQmL-mlV0,673360,675440,you know it's it's a dessert and i don't
9QyQmL-mlV0,675440,677279,have it every day and why should it be
9QyQmL-mlV0,677279,681200,sinful it's just very delicious
9QyQmL-mlV0,681440,683760,back in australia david cahoon is doing
9QyQmL-mlV0,683760,686079,a long-term study on the effects of diet
9QyQmL-mlV0,686079,689120,on heart patients he prefers a variation
9QyQmL-mlV0,689120,691600,to the french paradox the mediterranean
9QyQmL-mlV0,691600,694240,diet replace the butter and red meats
9QyQmL-mlV0,694240,696720,with olive oil and fish but keep the
9QyQmL-mlV0,696720,698000,daily wine
9QyQmL-mlV0,698000,700000,his patients are losing up to eight
9QyQmL-mlV0,700000,703279,kilos a year and is it protecting them
9QyQmL-mlV0,703279,705120,from further heart attacks
9QyQmL-mlV0,705120,708079,well the evidence from two big trials is
9QyQmL-mlV0,708079,710560,that heart attacks may be reduced by
9QyQmL-mlV0,710560,713360,more than 50 percent simply by modifying
9QyQmL-mlV0,713360,717399,the diet very simple
9QyQmL-mlV0,719839,721760,the french are considered the most
9QyQmL-mlV0,721760,724000,pleasure driven people on earth
9QyQmL-mlV0,724000,726560,so even if we don't like their rich food
9QyQmL-mlV0,726560,729040,perhaps we can learn from their attitude
9QyQmL-mlV0,729040,730480,sailor v
9QyQmL-mlV0,730480,733120,stop the diet obsession concentrate on
9QyQmL-mlV0,733120,736320,common sense and quite literally eat to
9QyQmL-mlV0,736320,738880,your heart's content
9QyQmL-mlV0,738880,741600,is obsession the reason why so much of
9QyQmL-mlV0,741600,743760,the world is now battling
9QyQmL-mlV0,743760,746639,the bulge oh i think so yes and and the
9QyQmL-mlV0,746639,748959,result is is that your body takes
9QyQmL-mlV0,748959,751200,revenge and then people binge i mean
9QyQmL-mlV0,751200,752639,it's that simple
9QyQmL-mlV0,752639,754480,whereas if you have it a few times a
9QyQmL-mlV0,754480,756320,week or you choose your moment to have
9QyQmL-mlV0,756320,759360,it and you eat slowly and you have less
9QyQmL-mlV0,759360,761440,well you you can have your cake and eat
9QyQmL-mlV0,761440,763839,it too
9QyQmL-mlV0,768079,769760,hello i'm tom steinfert thanks for
9QyQmL-mlV0,769760,772160,watching 60 minutes australia subscribe
9QyQmL-mlV0,772160,774399,to our channel now for brand new stories
9QyQmL-mlV0,774399,776959,and exclusive clips every week and don't
9QyQmL-mlV0,776959,779040,miss out on our extra minute segments
9QyQmL-mlV0,779040,781440,and full episodes of 60 minutes on
9QyQmL-mlV0,781440,783920,ninenow.com.eu
9QyQmL-mlV0,783920,787839,as well as the nine now app
